sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
A_1,-9.21265752574354,44.4647561093221,16.6962422470768,-1.15148354925148,7.34254872919532,-11.5255211054168,-19.3316047322171,21.4919205615049,-0.638887217383377,3.32689311620171,-6.93505339740282,3.35982570164297,-4.27715305616719,7.18494739020324,-2.32905040488508,4.26782449454834,-1.16041439134086,-0.36909598481083,3.44393030711532,-4.82887298413463,-1.62661472037822,-1.87667196628027,-1.96799823449003,1.97469022971295,0.179394034712417,1.39448789002798,1.55257623949682,-1.41547690127253,-4.04583825811491,0.0350825495909626,0.328106852343779,2.75142553935931,-0.178368825279369,-0.430797063862802,-0.138647551547128,-0.384382555859236,-0.816014609093928,-0.710201924307755,-0.587229175216644,1.06227367285742,0.615594915871577,1.83509500202011,-0.259128108444861,-0.140689583785575,-0.841272310564353,-0.679468322951669,-1.18685375457976,1.15094582578667,1.14892428707394,0.768259924894186,-0.308004772577105,-1.0990934088275,-0.658484491313298,0.997450250559286,0.42207602262666,-0.89699301174454,0.755641442850815,2.39181636425229e-13
A_2,-12.2542258236441,27.5041450002313,6.32073120355072,8.97641974250123,12.1713054277573,-3.50040226754316,0.159446811372848,-5.98867279323967,5.49084829098978,-4.92424208793501,-1.20978179505887,-7.2477876030754,-6.75655457050459,2.06004809856911,0.554563093705309,1.43391926460971,3.13342077290747,2.70858389851825,-4.52847411793894,3.47155906077717,1.16713879602463,-0.0965748590409583,0.230141649490955,7.07797056450473,-5.99930501730727,-1.58700672363619,0.681377356153908,0.362195502648131,0.568295303751317,-1.03490484984424,1.16304945598836,-4.70435911699023,2.04473267162208,-2.57105768747984,-4.74694492037529,0.477432196341703,-1.01902675062322,0.372414064230796,4.29470654913714,4.74853615651003,-2.62056812505211,-6.04467709130358,-2.57757730281537,0.738751971602003,-2.18948115163181,-2.83041825455223,3.85716225706741,-3.65659660831211,-0.210966865094902,1.06857902342032,0.617174977758755,4.19652608510767,2.61456168181918,0.0876383759141005,-5.09736648626546,-1.04709905938261,-0.975211348537971,2.39906051869511e-13
A_3,-13.7173692757657,30.863414725414,0.772124976195378,7.5635102883961,0.0601196267890103,-14.1919321873334,3.38941786798613,-2.05193679986508,3.06352199606395,10.7932258558812,0.188686301518973,-4.21320599141045,-4.55922646209205,-5.83520577651296,-1.22516011893095,-2.22136723033977,2.95987251130546,0.844655079378925,4.75591112532505,3.99397902930861,0.0606398844058857,7.26083803686336,5.40249461699067,0.760433707100264,-0.838117458972373,-0.784285293888848,-1.89558485724863,-6.07567505631603,5.65112289034386,0.983414223230949,-0.344058023813136,0.313514954534878,-1.9341076124784,-5.54652808226145,-1.73739625685403,-1.17974499110937,0.650893337724904,1.31017820989778,-1.86526368752343,-3.78714991196153,-0.0357871907341074,1.46344483650201,4.53166319365959,-0.952004538439823,1.78091794758132,3.10030985132379,0.403534100164825,-0.45223908285093,-5.25869934006092,-1.64957667508231,1.01987673232109,0.949498040226025,-2.8611844284114,1.0005492204519,4.74805971493901,0.153060210114039,-3.90349718863914,2.42218621190569e-13
A_4,26.538373714781,13.3848160108916,3.86967549414887,2.93536310450582,4.82901322336778,0.763494568451201,3.64689737076025,1.40187108596753,4.52011989425353,4.02796562251343,-3.37667484130545,-3.17377055602396,2.80660536751691,-0.973914103455428,-6.25531360172052,2.33626890469697,-3.11605454647934,-2.46552587332165,-7.94164213027152,0.301365341035675,4.2320232531736,3.8965348280243,0.365511293286362,5.3744865701553,3.03874051079478,1.44141897770543,3.01226205910872,0.188757473946898,1.7862566914673,-0.529874088296262,-1.66940866345669,-5.06097390239278,3.52295709191373,2.35294334883388,2.74355841320831,-0.227575339629841,4.36948545691975,-1.98337312061758,1.21930713149509,-1.84897079094389,3.85928842399671,8.27580186387692,-4.52061584809126,1.16948144121072,2.08049319570063,-0.0416443481918532,-2.09784629371857,2.70900416957485,-2.70026998154821,-1.18841086441042,3.84991027957115,2.27662570493296,2.29619547848717,-4.54437749833146,-0.726915356025566,5.1320564727615,2.49268878828064,2.37781941323211e-13
A_5,24.952412222019,6.16217699617294,-6.65738409037076,12.3044411327628,1.80140740932117,0.364665568735365,3.1404787627898,4.34238355721143,-1.28779991125658,-4.46848262439306,-4.08991142035225,2.40009413033193,3.46893773765299,1.00129464305893,-0.990756333275805,0.726258931280749,-0.491860701833869,-11.131109868313,0.168798834625382,-1.67927843593503,4.37318307873455,1.42893729602394,4.87389369663608,0.850971919412818,-3.48168289794335,-6.49407378098203,-0.416338994690783,1.89471027735034,7.93204979998956,-0.197034113428857,1.36142104061618,5.10258642426241,-3.41405247426524,-0.16294957992297,6.18967008570066,-2.51281121736626,0.0222716770475141,-0.368870736124224,-1.35712993478403,-1.54557525584027,-4.15152237116595,0.943191400898583,1.89066151429314,0.541823036425255,-4.55949269711857,-4.74153985023385,2.78964873410747,2.1443465129448,1.40575449250778,-1.15886271538092,0.437450240897024,-2.23086079484362,1.58186625972207,5.10979574218348,-3.60519198000464,1.16708003595772,-1.09003655600063,2.37935656540136e-13
A_6,4.08731222931264,22.6694651896761,-9.97247265873073,3.15436723884363,14.3722133881754,12.2644513930012,5.20461220496768,-0.853553279650801,0.216176608049549,0.872206638152132,-1.79104384045166,-3.60545253672473,-3.67752794965645,8.93030433823067,0.570984217554535,-3.25918175164208,-0.443507582298351,6.81782304696137,-1.78080236233268,-6.6710959800415,-2.81695921200327,5.13142521216921,4.21857070336029,-5.90238900922156,-2.98285312274518,-1.18650907521849,-1.89686475229991,-3.18219553770778,-4.44633929125612,1.85263624280773,-4.42566751882381,-3.68661225328163,3.27429069224173,5.02886460365852,3.85939515987936,0.328817019517347,-2.44685027984527,-0.246522908628219,-4.78080835467522,-5.9245025463808,-2.32143642613191,-3.38439718771091,-0.481170805563224,-1.13787259297103,-2.31136942150092,-2.56345950255521,-2.0589730168905,0.565877861661207,0.509416526212889,-2.34998515177087,-1.19086588852281,-0.310613898033183,-1.80847650566886,-0.644436129871377,1.86913403775574,0.0043814929107452,0.660960952027064,2.38405994405886e-13
A_7,22.5426936292449,8.99295553839587,-2.31671117642676,5.2728246573668,6.76922024205734,-0.691846431143306,7.70088222648899,3.37336740216678,-4.72345360055843,1.16292017432489,-4.44488650026413,2.48208404927762,2.1205052442421,-2.65591212343069,-3.42993425143333,3.66676648598631,-4.04479706950043,-6.18162520941209,-3.23846077069841,1.78095086859063,3.3856825616873,0.451235690508107,-3.47734966156809,-2.03891466847824,-2.18566440941587,0.312039179107355,0.43927624804262,-0.896257474535057,0.717269416418111,5.17864014027238,0.18961231084642,-1.71442269900887,-2.22616854240326,1.45389786985014,-3.80608288326805,1.38575477509902,-0.810469726458464,-0.32309204929843,3.34165822002032,0.067329313299199,1.65180945943172,-4.33392468391359,3.96387993489602,3.27473664040423,1.37775769960148,1.20724700215472,0.479911197644955,-4.29685821876219,3.55261662320807,4.82226538644243,-4.40811407685731,-3.46861979215566,-8.2113406949497,-5.73912426491328,0.821002294003244,1.86018181875648,0.301899485707224,2.38077785070009e-13
A_8,-15.7933689359424,10.2164428162466,-12.1760031805141,7.91546080121327,9.60068571906288,1.12527222869994,9.57660292631389,-7.02844166105419,1.12033776394251,2.05489242225779,-2.06330067478152,4.37615060683647,-8.78803508751512,4.9769406886097,0.0668851236142632,1.72636411002757,-6.55812356112929,1.7064279210642,-1.49868356066762,0.531574429435586,2.15169750074133,-9.31531361458622,-3.5097097533338,-3.9890315961596,-0.81326121573551,-4.82620297767369,-3.34818937193043,-0.682513935737042,-0.511683985590334,-5.09780089337729,1.74647882382114,3.42684655489828,1.14207472641559,-5.14301801901019,-2.87047382476742,4.34491512667421,1.08292954446402,-1.24004334497339,1.73323732509878,1.17402105537754,1.01794062374099,6.45202956155172,3.39629782501419,1.74455534567617,2.60645342108413,2.11926564969497,-1.30880421145914,2.8414542150349,0.268276797517141,-1.90099218159425,-1.03934656337213,-0.877478825768582,1.3628095575585,1.72834486943376,0.452676409042062,-2.36219204750292,4.23078412691796,2.39572493125347e-13
A_9,26.6291029416912,7.34014568098724,-4.92823340616534,13.340704749491,0.0638151028593065,-7.17728578943687,4.23943352296133,0.561639188144254,-1.61845327931355,-8.72455506998855,4.25662157368526,1.8618005550149,-0.395504795006026,1.01353039932332,0.841721648550353,-3.3652825903234,2.89819985585163,-0.472500982881847,-1.57029549082002,-2.55500270256372,-7.38078854758058,-1.54262401172201,-1.91685099634486,3.4629659986583,0.500551937904855,2.56303223817594,0.162185773028628,4.21476149787565,-2.5186240309501,-0.266510678871998,-3.6930808689689,-0.712413890477681,1.42150913380267,-5.72258426222484,2.03338950636767,4.80171469464908,-3.94862201790593,5.98752434174989,-1.47201647444202,-4.02109434443966,3.38748598632908,3.10610353408459,-4.4761376844088,-1.31701693843428,4.66752205782057,0.931749623386429,4.21240088035548,-0.474798852663306,3.40504474964435,4.16004021119042,-0.221963671494867,-3.1438589579783,2.06801872272671,1.0419167232863,2.25247840200635,1.27247298961331,-4.37557326689762,2.36690126678603e-13
A_10,-2.95867483155219,36.4136730616297,-8.45584881257337,-1.56783471910306,-0.814786236975603,6.51692944744745,-3.04880891484641,-8.71625113158812,-1.21277880212734,7.26679695087948,3.33258939487716,-5.8661341551,1.19595717566809,3.85348616415644,-1.61018206620495,-9.00819905857728,2.28361143619695,-5.53041120157017,-1.64497831887835,-3.97998778065499,4.77904593010879,-3.35192260044514,2.97110677001893,-1.05801167331311,3.25202622471267,2.99120422505096,5.44664448600822,7.30640200043512,-5.87769545747022,-0.0848731375695146,1.73995128048747,3.8257418665216,-5.06082327085913,1.11090746567345,-7.61461577930237,-4.25542005968402,2.73379214027069,-0.808123200048871,0.764928650401704,0.819594682630334,1.14370425771273,1.10825050998356,-3.56956199881941,-2.20202087358063,-0.966350387463294,0.442657907483195,1.39957369020164,-0.778121116440341,-1.34850108848423,-1.49645982308687,-0.763811241666653,-3.08991953890905,-1.78213144486897,1.27940525393114,0.251975668951997,0.297251526321382,-2.07930051555759,2.36498786487383e-13
