mz_rt_min,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
132.99837_0.801,-0.0422279059852873,0.00722973794480816,0.00125709627734188,0.00215893090418249,-0.00850438306002339,-0.0368995640929994,0.000587235142199635,0.0269562324165273,-0.0157092898779261,0.0372025534212376,0.00740273957313791,0.0252568514988725,-0.0169720101111449,-0.0246508896972628,0.0033542357133313,-0.00561426340753231,0.022390374996478,-0.00602028827738041,0.000519764372087382,-0.0196042681482832,0.000726168271194956,-0.00104884620328222,0.0124193984699841,0.0191718033978365,0.0115190817633792,0.00397166609149751,0.0206414165926656,0.0031095627290976,-0.00820113657019681,0.00204373329530671,0.0151308974923818,0.00705393669322073,0.00485815557071778,-0.00870741796823165,-0.010248662265156,0.0286828717603638,-0.0087863891360053,0.00883576094044439,-0.0110686078276915,0.00255157624279454,-0.00574494347868447,-0.0165609753382807,0.00271524594514527,-0.0102286956007001,0.0109688143937845,-0.0118024821507074,-0.00969055600900067,0.000872763350221597,0.0134270617015553,-0.000391369011657892,0.00562823090639408,0.00276579238549817,0.000742000329439009,0.00361888841217888,0.0212716397329262,-0.00200352669369831,-0.0117509041090651,-0.031699296328302
133.03183_1.339,0.0232123295730652,0.0172119466427391,0.0585073151631045,0.0480594556322363,-0.0423544257755516,0.0209105591143249,-0.0242838510964781,-0.00865875010289439,-0.0212699278478506,-0.00566012141205489,0.0069420737332691,-0.00883870195799348,-0.00916465383287583,-0.0361275887977662,-0.0114406408558251,0.0475847093882608,0.00429919129842044,0.00521034721926635,-0.0116027854039796,0.0165221128004785,0.0282380082563769,0.00446079660872658,0.00599538431196437,-0.0018647381745979,0.00455410221949415,-0.00141337035850702,-0.0122827548827818,-0.00316512610293156,-0.00293815665042705,-0.0152033654996967,0.0151396364812359,-0.0199412448203976,-0.000814467050919861,-0.00356641930640463,-0.00612729122929467,0.0150438248057109,-0.00459358681132464,0.00886521225759807,0.00582566720761026,0.0246761479109144,-0.012001764573707,0.00818710199021625,0.00541916657922639,0.00903919131287596,-0.0203503797471455,-0.00875523133351741,-0.0157251269727151,-0.000980078925508008,0.000307131015538982,0.0149128648689448,0.0180398694355526,-0.000258144102751684,0.0145663995479923,0.0155808681553986,-0.00499608559822618,0.0293723383514407,0.008825876476108,0.0215386641660227
133.03195_1.198,0.0197934128658127,-0.0394245640244466,0.0443929850340394,0.0550568176187912,-0.034401078692267,-0.000109046642036763,-0.0127708676102179,-0.0156281657406816,-0.0133261918620835,-0.00686873308610934,0.0120521342561061,0.00299985722383095,0.0156494654529971,-0.0167106576038121,0.00211837438364015,0.0313745641580763,-0.00616190707817639,0.016012513722305,-0.00628964409411162,0.0128887450998777,0.0255735726347547,-0.00892136937348864,0.0142002332342883,-0.0137714610881716,0.0014103844182548,-3.11619497468156e-05,-0.0031261187583128,0.000402069137208585,0.0114038252908491,0.000920180523409705,0.000539732705533066,0.0111919210560795,-0.00764027318226277,0.00899095064913441,0.000339791649414835,0.0150071460829836,-0.0079406639682892,-0.0100665471698527,-0.010249565761532,0.00747639423683798,-0.01810924203855,-0.00478759043569174,-0.00641134305899552,0.0105331506821349,0.000746423663623534,-0.00943651524830898,-0.00216277128709226,-0.0052548304586651,-0.00627860319993877,-0.00808609178147407,-0.0130062445614701,0.00888758943505432,0.0100750016888433,0.018363903431904,0.00554593883720528,-0.00499929733436233,-0.00166840148184471,-0.0707169836234342
133.03475_0.801,-0.0342714175943457,0.0121854171284046,-0.0154610276100736,0.00217645585861316,-0.0258103580554041,-0.0197319979170854,0.003924157831023,0.0225573884895578,-0.00816359569782301,0.0262779649294955,-0.02886689952651,0.0283252199567756,0.000898043088734147,0.0299658067016875,0.0116659007969324,-0.0425911259786845,0.0255889268753338,-0.0274928434073725,0.015548017864854,-0.00218871537338238,0.0571976890541738,-0.0340393282636325,0.0040474259935302,-0.00116338442383005,0.0184096782275701,0.0289047638342801,-0.000879464672250528,0.0119414495372192,0.0063170617302942,-0.0386197835927643,-0.0123911888052746,0.023241618592516,0.0531582711303168,0.0242649809503374,-0.0067180763337122,0.0104743552212618,-0.00955771325645511,0.0245133675122603,0.0108898198146223,0.0234436983547727,-0.00374379801055455,0.0106276058663056,-0.0151242742155425,0.010949561192457,0.0332293745864306,-0.0529329602398778,-0.073531928160135,0.00349341537931124,0.00480043500792544,-0.00151444716638617,0.0190461770067531,0.0229940253152037,-0.0303643948685497,-0.0342468789506737,0.0434651661806597,-0.0342719816595481,0.0204055593643745,0.00565175796153332
133.0609_1.038,0.0135193489802643,-0.0286027927513391,-0.0189361152577581,0.0402651843123596,0.00726281419189342,-0.0286686818564109,-0.0754261558920249,-0.0209477035610097,0.0349332465277035,-0.0261806730118549,-0.032784939907059,0.0206760005643232,0.0395829305968934,0.00327197156380544,-0.0239688202215267,0.0133354601778,0.0136200033697193,-0.00268879864068687,-0.00853335371922855,-0.0472639102691228,-0.023181911831116,-0.0025835370411743,-0.0113398363075673,-0.0102214944383219,-0.00866040456977412,-0.00509271964632393,0.0372909199737847,-0.0169277437619882,-0.0092980798284564,0.0393159718519316,0.0307293860318277,-0.0198755567156063,0.0256444874971082,-0.023805124486645,-0.0442191354344911,0.0612237024601694,0.0130894967050255,-0.00457900419264904,-0.0280063606474586,-0.00449498641369926,-0.0148519220190184,-0.0352330296444556,-0.0143958484283178,-0.0029540105050496,-0.0121647048376944,0.000745416617251205,0.0267692699102545,0.0203264967908688,0.0195081932728943,0.0231718183958731,0.0115992867090786,0.0109417116524652,-0.0156841569236255,0.0176348543335693,-0.00623087614979482,0.0456318335119425,0.038262765665133,0.0258640954283682
133.0971_1.058,-0.0107664748977552,-0.0111732649233416,0.0284867213091481,0.00432279541700907,-0.020415071668241,0.0114021674562479,-0.0197313697863716,0.0589965072559103,0.042561005605457,0.0130593228133913,0.00845245147176341,0.011984555900149,-0.0661475797579551,-0.0229400584216125,0.0200613292997917,-0.0806011136635879,-0.0320155100693047,0.0337453760001688,0.0405254545416671,0.047745031886606,-0.0501335099012313,0.024014696236671,0.0452444043124252,-0.0110532181366723,0.00909711202669629,-0.00771559554304966,0.0155967701344105,0.0642369493999962,0.0481821790090202,0.0561354467120111,-0.017486296622963,0.0281284200938086,0.0284135221308085,0.00834096825189078,-0.0299001777428049,-0.0051758033793249,-0.000938098634397107,0.0262559906263848,-0.0343327326033752,-0.0418966881138434,0.00575762272790043,0.043426968355047,-0.0139773518031766,0.0685419754218694,-0.0121979510675147,-0.0415270275593122,0.00129091790477189,-0.0134789548132594,0.0198112992265117,0.0102903711093562,-0.0444816116577689,-0.0147248897207258,-0.0295517885319022,-0.0641623069568433,-0.0221173285000368,0.00140695941274969,-0.0554440395834533,-0.00420848107826347
133.09719_1.064,-0.0134408513330567,-0.0109521305074762,0.0251664090245469,0.00622319675868958,-0.0168112675909156,0.0119959192828622,-0.0226274003763563,0.0632479683309669,0.0441316815719624,0.0112097165923961,0.0085223333148345,0.0132531226464611,-0.0648374166004143,-0.0250699259928786,0.0172237772159615,-0.0782401674650948,-0.0280838394595493,0.029117429282765,0.0429913723469401,0.049159026813634,-0.0512247077519715,0.0218789249944019,0.0433577316910192,-0.00445056630321795,0.0150832342138419,-0.00586507701277462,0.0155517907645883,0.063032741992391,0.0413999010427897,0.0536880088994595,-0.018877121043141,0.0253794786141213,0.0293250306294886,0.00930326357051743,-0.025481438414692,-0.00589930785775029,-0.00238023547155126,0.024571612101125,-0.0324785452981788,-0.0401272001815269,0.00328057369955135,0.045762946987954,-0.0123572214107175,0.0662796737313972,-0.014731360511334,-0.0380484208369521,-0.000102417837463729,-0.0166278689572709,0.022628374071925,0.00985739332948522,-0.0498931031137375,-0.0136918252037095,-0.0312503660058718,-0.0594981371156773,-0.0163290090763915,0.00789285540824153,-0.0568275559242759,-0.00358045931985869
133.99888_0.802,-0.0411493205735885,0.0138924862475851,-0.00229616272698895,-0.00690409279103637,-0.00939775150311294,-0.0387505811155213,0.00178331506327275,0.0321671253358765,-0.0178886448445851,0.0429717690708226,0.00316058379631804,0.0307642111836985,-0.00461300581644957,-0.0170192885157443,0.00731240441684991,-0.00696656491197131,-0.00714908538797525,-0.0151144989220107,0.00727401354718606,-0.0146943302900929,0.00631690043922135,7.59163006651306e-05,0.00727138753832741,0.0167907853230492,0.0128229235789527,0.00279265018518106,0.0117390392296932,-0.001142894352711,-0.00698839275951961,0.00892317454654313,0.00359709543654851,-0.000937782604438213,0.0129432680077762,0.00120539253568431,0.00621896418384488,0.0189005582407431,-0.0111194592890038,0.00246141211186619,-0.00405921183431298,-0.00270820580797391,0.0038071954482979,0.00628380366960165,-0.0029973201859203,0.00444845579704407,0.00214479398315758,-0.00350960225927742,-2.50337030329333e-06,-0.000651630730942508,0.000785552986401861,0.001848947334699,-0.019186671386401,0.0108444455986659,-0.00238513606886819,-0.0225447312427514,-0.00255290317589037,-0.0093409866709724,-0.00426388097421838,-0.00930430360259785
134.03262_0.985,0.0178006675784758,-0.0116607826548609,0.0264177097817026,0.0414437178125256,-0.00679420979613915,0.00153774786665506,0.0697470735367923,0.0340154060071293,0.0121570545912624,0.0215011925863681,0.0232272902797856,-0.013803942047501,0.00920204758370815,0.00366096109646906,0.0422110239250598,0.0431156904416121,-0.00501081467253827,0.000636655247364892,0.057677144075946,-0.0174006754723313,-0.0197442764025355,-0.0555457406987696,-0.0473614611547691,-0.0131403746929732,-0.000171849614804366,-0.000360740166753028,0.068061987639998,-0.0419221897456147,0.0329934008575721,-0.0658305587774805,-9.44433421524152e-05,-0.0233344478313696,-0.043275279184815,0.00774675609283377,-0.0196008572228256,-0.0120797663725991,-0.0266812664186668,-0.0377015514484298,-0.0345185754560261,0.0562318605654977,-0.0173755077533107,-0.00971386050538752,-0.0222012355549958,0.012032025541513,0.0122489757051082,-0.00610184124658108,7.36208590901283e-05,0.00873791957401458,-0.0162046099878232,-0.00897823251230929,-0.0183220772551697,-0.00859756273960244,-0.0210288853765057,-0.0187264454336625,0.001831729502895,-0.0122298331434133,-0.0145824641137217,-0.0127221061401297
134.0351_0.796,-0.0416664156355241,0.0119751473247336,-0.00400693237820026,0.000499564534572333,-0.0178992238608205,-0.0354406635721536,-0.000704007356163905,0.0258804070576449,-0.0253421750576124,0.0309543301399169,0.00144402345389668,0.0272279504777064,-0.00215484863058742,-0.0199918216550247,0.020754285805663,-0.00381857059032109,0.000116265598956895,-0.0183140412930101,0.00818061353301845,-0.0181601146118535,0.0173570229462652,-0.00240810073200401,0.00879206598678042,0.00638758106727139,0.00956491435545324,-0.00629837231828477,0.0143180522477072,0.00318739702810873,-0.00114782587671781,0.00164031157153983,0.00974042451424643,0.000958588002495619,0.00860573897411716,0.00693029200139104,-0.00681284654882734,0.000433817661447357,-0.0144501158226592,0.00980009504543045,-0.0103515997563006,-0.0110432411525635,-0.0207252853880381,-0.00441339245446474,0.0250610653085322,-0.0173364693087947,-0.0181822383787372,-0.0116728233617781,0.0102323001073607,0.00267346494397234,-0.00459454342003966,-0.00735699843210818,0.000953924061661114,0.00545629456197472,-0.00719810674615392,-0.00440380262502309,-0.00186791173817781,0.0209133945559333,0.0163053706466544,0.00396169546716244
134.03514_0.798,-0.0326328227872025,0.00712024323625062,0.000908066582098789,0.00924929453113512,-0.0181278053883291,-0.0213342227947825,-0.00330701842499226,0.00500821144910092,-0.0372141046525128,0.00122077504586267,0.0019925790590072,0.034571554039478,-0.0225921994702494,-0.0138330313093474,0.0115992617838039,-0.0135550771239356,0.00420549258173713,-0.00706456549195856,-0.00648163335334955,0.000636673115470147,-0.00177278083628247,0.0577570828081104,-0.0766353446618846,0.0088270471083146,-0.0277903627848193,-0.0712693287219621,-0.0315484638176418,0.0465305040016969,0.0405656990956901,-0.0204297422671604,-0.0616289129520771,-0.030716541042491,0.0256389699358989,0.0260846720267507,-0.023174099449009,0.0409965824095186,-0.0176583009270313,-0.000677232736099013,-0.0172409940250638,-0.0076681081413903,-0.0123888520271341,0.0124634758363623,0.0114014874121769,-0.0497106049943582,0.000973784996997475,-0.0217528880519574,-0.0412931209194525,0.000752435243146845,0.0095524596273406,-0.00193637391602169,0.0498202475553182,-0.0128202948295869,0.0265341963089782,0.0429294363316921,-0.0361082305719858,0.0335938049555721,0.00648348988133065,-0.0116494655764438
134.04491_1.278,-0.00193450081151123,-0.0145697055561426,0.0121206362994605,0.0345049125995568,-0.0334401171249472,0.061685151907628,-0.0338322893839388,0.0499894643867885,0.0148293063778053,-0.00232486599588585,0.00882379746323815,-0.0484720502080144,0.0884545140028103,-0.0169281027934193,0.00935736991996477,-0.0044868815004961,0.0253334505284734,-0.00899748409904457,0.00344505114851007,0.00699390603246981,0.0528823122957138,0.0531178885284275,-0.0976044163394274,-0.0270343903064889,0.00735391902446946,0.0304808805190658,0.0196163230792341,0.0300258830181928,-0.00711659418260695,-0.0201563259454907,0.0232712324270479,0.0214814152310723,0.0417420886544501,0.00560819067150489,0.0213653609460136,-0.00385191825060859,0.0087603170811627,-0.00087252916278047,-0.00803384904599591,-0.0151618843684223,0.0109739662646629,-0.0312166607914119,0.0287408152767148,-0.0173496517417727,0.00355887566614967,0.0228851781699046,-0.00301740616932892,0.0208340087405154,0.0327246941379539,-0.0346490158511682,0.0257502451963538,-0.0121563147633686,0.00535465000508954,-0.0025896261536779,0.00427826051589986,0.02700007124381,0.00416715753359622,0.0633494514749103
134.04492_1.068,0.0171104821016171,-0.0373717795138318,0.00966046602414666,0.0332792390239026,-0.0184436497930533,0.0254228005822122,-0.0382181652633454,0.0255950683838904,0.0267140024255128,-0.0175738701574852,-0.0130605669306621,-0.0423884809680334,0.0524656199907936,-0.0261191248183184,0.0111910002736894,0.000465176763353198,0.0347716043756408,-0.00689659872550484,-0.0257532760965072,-0.00971571966439907,0.0459500273584907,0.0368845831645743,-0.0642266331745791,-0.0304588728664082,-0.0136387486612652,0.0218917264277156,0.0342921973940419,0.0183409759220799,-0.00113305135708895,-0.0102613288801715,0.0419849176819318,0.0294619310424095,0.0167533820867843,0.00865781831391921,0.00907341447529897,-0.0109334531719726,0.00109582356503459,-0.00966072917897575,0.00927560759941701,0.0149905812335672,0.00886814112561133,-0.0461208209378847,0.0362136856235555,-0.012120612849641,-0.0096811221771916,0.0061919732324057,-0.00534279527961896,0.0379452330341835,0.0132204201595789,0.00253216418394994,0.0277387831668914,0.00782224681786107,0.00571818482366291,-0.00894463385763354,-0.00312000756311651,0.00486482498681367,-0.00564726294223493,0.0113367500066595
134.06023_6.48,0.0369429593058243,-0.0105884605717709,0.0358940844785119,0.0158488551723401,-0.0405579190387445,-0.00330208766683503,0.0241876151429114,-0.0132977183187995,0.0139270568191123,0.00361039703510774,-0.000101573343106959,0.00884115476286527,-0.0207770299896846,0.0204316778087113,0.0250326440969679,0.0426120243405187,-0.00725854512044234,0.00769416476713403,-0.00242793431748217,-0.0226771887584626,-0.0158179940020114,-0.0253913985674935,-0.0169258709917805,0.0228648040316987,0.0281372757887301,0.0136556445437726,-0.00258349326455032,-0.00408248257336311,-0.00827362358819653,-0.00298150382689662,0.00415029030213134,-0.00447759474890163,0.00370355031826889,0.00179423358685039,-0.000786978768134244,0.0220818863173348,-0.0125400251930569,-0.0126610534313107,-0.00740751657269428,-0.00144204962773037,-0.0155928438936737,0.00922496837715115,-0.00852459838625875,-0.00671509708502606,-0.017650193519649,-0.00322618014703674,-0.0258726131592571,0.0139071776105657,0.0168580230378732,-0.00656766449760175,0.0320306490360201,-0.00957577611130652,0.0227374039819,-0.0021439105420612,0.0257481612204252,0.00544268716130872,-0.00937400494470249,0.00990455706483525
134.08127_1.003,-0.0101431123177641,-0.0142417903197024,0.018043275244689,-0.0033375534057854,-0.0488195289589545,-0.0492328178516274,0.0347459556568974,-0.0132808427747742,0.0023014946292074,0.0322095917553147,-0.0264548826560368,-0.0648685683528146,-0.0224304910113247,-0.0304582324582978,-0.0475503514610843,0.0162188661582934,0.00755748508094007,0.0528758999505739,-0.020613057930399,-0.0394185846338158,-0.0587854819876373,-0.00268868959208345,0.0358500054800091,0.00814057096461418,0.00401385837679482,-0.0171506969132383,0.0431653714858773,-0.0520104569139717,-0.0396254881340937,0.0180461077806543,0.0218867283057325,0.040611989613303,0.0382166764857907,-0.0165434606276022,-0.0569093218474432,0.0359741410596281,0.0104732057130996,-0.0215002505795477,-0.0214915930482952,-0.0373458100770292,-0.0161862149556931,0.00239931164525603,0.0631377305469977,-0.0127554275273779,0.0433222358841486,-0.024703788991552,0.00868398996990368,-0.0478997338995656,-0.0201225912950646,0.0243194829029585,-0.00455863646194332,-0.0195884220956403,0.0544478718153255,-0.0509989659537338,0.00624766408967087,0.00907405878318343,0.0105477569929191,-0.0277129610513466
134.11768_1.123,-0.0209383202920434,0.0103927754226099,-0.0267626537516673,6.65749857220666e-05,-0.0408427528303089,-0.00174976083483876,-0.033093362471036,-0.0315904113503158,-0.0392636159389863,-0.0609861619257621,-0.019401415572419,0.0592137619070891,0.00958467778550267,0.0291169021346105,-0.0283652709347986,0.0188114134573695,-0.0179324651140587,0.00812860022700874,0.0401274336682279,0.00396825535536743,-0.0205797494948426,0.00932282200035949,-0.0169633507856578,-0.0184884790098147,0.0114897817147058,-0.0144328183940389,0.0185591303929444,-0.0242256843878022,-0.0246182146321578,-0.0503766264795355,-0.075108067820129,0.0353257339747972,0.00321655137316445,0.0123190174647474,-0.0179103145060686,-0.0236048983990868,-0.0172762520081461,0.00433525947246415,-0.0714765892181082,0.0370892664896545,0.0126967369708509,-0.0514200336163207,0.000904795904501443,-0.0165422273796051,0.00744950155753069,-0.019191639130247,-0.0324273318099267,-0.0179302442641557,0.0388804126043553,0.0415455865242148,-0.00616003706244714,0.0214957734796957,0.0136992330243319,0.063840860516705,-0.0132845957985789,0.00878345488041059,0.0113388402537899,-0.00606117580825333
134.95881_0.327,0.00149830841446747,-0.0553639388076466,0.0134281414400707,0.00742520640192525,0.0334259185692101,-0.0140808941175697,0.00408964585517563,0.000602938443455457,-0.0103254746549779,0.00125094674659044,-0.00632199138144768,0.0340315517215302,-0.0153935797903103,0.0232882970244332,-0.0405234152421287,0.0134697810711008,-0.0369180082096553,0.00458123360046874,-0.00502182441560157,0.0101089817068687,0.000217052771676501,0.0139662017037797,0.0100792858965508,0.0103477044918802,-0.0108374858998334,-0.0152262954972204,0.00495181409900989,0.0152095384880909,0.0011102498783998,-0.0421579181000094,-0.0149312175961881,-0.00802411895260597,0.0307198658355204,0.00850119352957892,-0.062720054396288,0.000918410407336282,-0.0146762269748445,0.0287782656431475,-0.0247315890826769,0.0258086542890938,0.019960577488463,-0.0385096846743564,-0.0183035862836061,0.034996318938597,0.00248055950819692,0.0215386561619489,-0.0147934416003067,0.00732551300996735,-0.0245711593278971,0.0194209794246588,-0.014329400191685,-0.030294422308313,-0.00690830333500608,-0.0134744005204219,-0.0218008835164089,-0.0176078785691579,-0.0342794077956213,-0.00954673149884159
135.10174_3.728,-0.000377196693714918,-0.0455452824641282,0.0154608886803374,-0.014700841050034,0.013013165837171,0.0279514404276912,-0.0267967356901425,0.0251884013975906,-0.0471065622002605,0.0174678570994682,-0.0246452870288854,0.0229846590914022,-0.0223909223989641,-0.0110074701257311,0.0154606052293096,0.00587549236407971,0.000108372775184188,-0.0175121634543993,-0.0210980568363146,0.0432831855361515,0.0416816395568075,-0.0342386733687673,-0.0174545913039278,0.0315201332609126,0.011880787687238,0.0474344819249651,0.0555969378464457,-0.020112835829167,0.0438679325056152,0.0195744548422292,0.0128072910080336,-0.0313905648612661,-0.054092286935376,0.00722037632806342,0.00850328100051822,0.0471617134910038,-0.00621416159430097,-0.00337399593544012,0.0081083366676528,-0.00921438704836805,-0.0118225718315424,-0.01989130248001,0.0131922435875101,0.0348843867612203,-0.0488531881528765,-0.0308135572799233,0.0304168878151351,-0.0219852936251959,-0.0169966276365126,-0.00394708419934063,-0.00588184747790378,0.029636455334948,-0.00741693177556547,0.0400511047422526,0.0299296357051225,0.026929441361363,-0.0240110489351722,-0.0439673935639094
136.07582_1.369,0.0190667574654988,0.00327653556356037,0.0330746197077197,0.0167830330353743,-0.0123277285826889,0.0211326368568649,0.0217291802926557,0.0139883346752078,0.0470344187902152,0.00395875725473241,-0.0120592218424177,-0.00944828520586068,0.024465230506332,-0.0294463102348245,-0.00891553585445026,0.0324324769761448,0.0120314253269869,0.0306170029371052,0.0374064954704147,0.00944466939146498,0.0765023998747822,-0.0251818503005649,0.0938405488687315,-4.33883239370253e-06,-0.00541810334938341,0.0627546107585941,0.00936231567909654,-0.028704009273946,-0.033523522478304,0.00396875531564942,-0.0159964212735649,0.0392162672587004,-0.0246349995611876,-0.00620474957872267,-0.0282620671203706,-0.0421121733554674,-0.00568659670693673,-0.0357392160263561,-0.0109022031397939,-0.0353353119811154,0.00718763463656672,-0.0774985767973694,0.000205958818752803,-0.0121455645921648,-0.0836756983573099,-0.0665253230344591,0.0127616370567142,0.000213225546326208,0.00384585516080845,-0.0478571022412568,-0.0497941181699563,0.0148523361977365,-0.0202051896641474,-0.0493939827646038,-0.0316231024867929,0.0283910029473765,-0.0623162565002985,-0.00976276983556148
136.07583_1.219,0.0193983824564379,-0.00325093708318678,0.0167305228732957,-0.00277371665045107,0.0157130930985919,0.00195853331564639,0.021049972654226,-0.0282118756645114,-0.0137286260076904,0.0267049901130122,0.0262045365328068,0.012838341504904,0.0224519508779896,0.00868309235634525,0.035646726178254,-0.034690928056518,-0.0633015785513929,-0.000111053040414424,-0.0072226316201442,0.0605571174226945,-0.0227796318232123,0.0415731326520086,-0.00320866263742061,0.00719726516549072,-0.0374142159710037,0.020951199816902,0.0241491200397303,-0.0511477146080007,0.0329775753599984,-0.0209495189564831,-0.0354183384171297,0.0571162366922795,0.0375117446837904,0.00753471463137821,-0.0716899396201047,-0.059096234148234,0.0150532963395991,0.0864327983934532,0.0313185107496299,-0.0265721104612429,-0.027145957079765,-0.110487692433705,0.0112423895519191,0.077214412584315,0.0357104198497289,0.0124765244428482,0.00336752567854636,0.0207057880973471,0.000207104887822531,0.0639739108047885,0.00988343898908207,0.01600775036345,0.0838200255981093,0.00354077125982128,0.0142756330830518,0.0427823552905963,0.0413869594857899,0.00550967312012291
136.07583_1.719,0.00962868356090317,-0.00703461381023698,0.0683969508892397,0.0323573670959227,-0.0486927247354737,0.00811089636522578,0.0159209439964082,-0.0258380288657353,0.0525947331371289,0.0181338295378872,-0.0113836800189001,-0.00528031141502134,0.019512565996292,-0.0793286945152865,0.0127985597949715,-0.0077943611705664,0.0315375308668011,0.0200352113492548,0.00498006757079076,0.00490237518474153,0.0107373039872997,-0.000423581445479811,0.0182969340526314,-0.0121449362656733,-0.0389150916706764,-0.00887665450378771,-0.038384267098591,0.00175711526199395,0.0393451953941432,-0.00255233873382626,-0.00210414414486055,-0.013113435425331,-0.00569491611906724,-0.00624737057270049,-0.0150069703043338,-0.00916021279083334,0.00499593183459624,-0.00924465165901208,0.0130605979305794,0.0156649799784142,-0.010213694725465,0.014877040512665,0.0091689318908727,0.00493141939179792,0.0132159230007655,-0.0266854027002299,0.0125248768840139,-0.0143038253003792,-0.00930163004154575,0.0038661866971187,0.00281292469862416,2.43292352266967e-05,-0.0133250569029951,0.00746864924274886,0.0098988392543691,-0.00600596916583046,-0.0156821367113823,0.00838927149358153
136.07587_6.968,0.035432596950469,-0.00827713486686468,0.0235093552077767,-0.0163727730305044,0.00813546783279664,0.0350487942305047,0.00230605613619691,0.0272069707844803,0.0152040726921179,0.0243857850625783,0.0122298152839115,-0.0175954391425136,-0.0137700055178238,0.00338258911987657,-0.0207883854496289,0.0260878655070391,0.0182733477943855,-0.0374019822307409,-0.0482137441306922,-0.00848921065709235,-0.0176330869569829,0.000344194115192073,0.0120947681541234,0.00680624994567675,0.00772640649282067,0.00778827253340245,0.0138241128035931,-0.00889328964095245,0.0421442873734818,0.0342224002983239,0.00262051376591756,0.0254024538540808,0.00321801949910819,-0.0222361605976126,-0.0590206091184732,-0.00651105346133248,0.0576988664971073,0.033956708379169,-0.0583056721084434,0.0285713922210584,0.000249450806340607,-0.012116934902363,0.00483107420093616,0.0282420967458493,-0.0163532893833632,0.0208601543778641,0.00760503222328637,0.0156382507692039,-0.0332449852688335,-0.0198108437573569,-0.0105560042432961,-0.0139531783172373,0.00718864905616435,0.01325638277,0.018342246049092,0.00965207188773237,0.00890707466012096,-0.0103205228204362
137.0459_2.544,-0.0164011912566536,0.0214945733221848,0.0263972692014815,-0.00113062297900252,-0.0820597306553544,0.0183903697811997,0.0223427407412788,-0.0442297877630465,0.0251598297109705,0.049693782726132,-0.0087681428583375,-0.0233451298693209,0.0186045133096251,0.0118660888507596,0.0036205214806201,-0.0526674492517321,0.00857673977711,-0.0115571803610407,0.00988962453129925,-0.0141446057238281,-0.0339969706454807,-0.00787169048955162,0.0251242290752632,-0.0156753394642806,0.0455221404989009,0.0118952465222305,0.0351319567441897,0.014327748586434,-0.00633081601634808,-0.021528409892967,-0.0240619865359854,-0.0287909624069948,-0.03010950102203,0.0093523271891634,-0.0353072639180404,0.00736306726218743,0.00410205036663556,0.0150030666661201,0.0172623677254317,0.0195931766902299,-0.0128086002890301,0.00642996920061492,-0.00402564841957823,-0.0164057180700983,-0.0199276247897682,0.0155540954543736,0.0120186085291035,0.000841492046702771,0.00717852715151583,-0.00187993541593823,-0.00978360586302233,0.00609601026937585,-0.00944549383775785,-0.0157531387265083,-0.0012495413633913,0.00990157526027934,0.0127115934832842,0.0063729015379362
137.04592_1.319,0.0285307414935,-0.005393980151717,0.0448286355804288,0.00386786590350343,-0.0374942553796024,0.0510422441034605,0.00412297630553842,0.00426536201806596,-0.0263665376679028,0.0183607049213671,0.0263594131220824,-0.0407509405619207,-0.00988587712174837,0.00525019190913768,0.00230271035196948,0.0119828464976871,-0.0272260242907453,0.0208809851566998,-0.00737640201469633,0.0212427464701632,-0.00135741130146936,0.00448354415332911,-0.0101706313028234,0.0262703913148463,0.0300201212799134,0.0188959507303955,0.00103001280621821,-0.000248723572814956,-0.0543608762250689,0.00569641282939084,-0.000467422633401997,-0.00628357057365834,0.0221917621347057,-0.0446007589790975,-0.0319656142970949,0.0293218408986951,-0.0163854039702334,0.0106912857158886,-0.0190117227752326,-0.0170185671329189,-0.00771386787035166,0.0403627157072737,-0.0290858205068116,-0.0115400555782882,0.00264221565431358,-0.00608396874431858,0.0275742317663229,0.0082953596638254,0.0419691334663551,0.0274440153942895,-0.0119178001143921,0.0020318097556496,-0.0428501744762254,0.00821944616503115,-0.0191975070465493,0.0159561603924751,0.041513039346112,0.0556391947223094
