sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
A_11,18.6915739110071,-4.06360976892325,-2.48899190871343,-9.89439812066521,5.41235322747965,-3.15650345210384,-7.67332370178615,-18.017683885567,-6.65095745010274,-1.932104546605,-1.79019362491069,9.99468763144185,-3.77809637450785,-2.67710435329826,5.02165736602903,3.50120951024804,-1.98103283333644,4.93210370998163,1.61900575028128,1.45223688241766,-8.35596178733527,-3.13424876296549,1.39859904637528,-1.55078417761642,4.83727109081301,-0.0165145567012224,4.69142046711844,-5.89354399566121,-2.78223970115548,4.213369080906,4.00491374325897,-6.20834925530651,-2.04701352279015,-1.18564765922111,3.97483329700245,0.248662722232999,5.8894273390256,0.0157379636157875,-2.34535732664671,1.10901738274405,-1.85182145858501,3.54170069021581,-1.14231692462676,0.454025336095368,0.524474524174596,1.7281207517713,1.76316681252911,-0.696496771213027,0.263519877021732,-2.12066570327519,-0.169250345254482,-1.84937111322545,-0.219927411582844,2.84572716199463,0.0446366663036369,-0.690676829209633,-0.272976533462298,-1.76487315818929e-13
A_12,-26.743997752308,19.1477003200404,0.319943615016341,6.01986187038539,-9.83397141425682,-15.2051667585926,6.43670794653069,-4.85217272741417,-7.27374357071715,-3.30093469744564,-3.70775127971019,-0.0764404408756497,-5.3290573286877,6.82733551471476,-2.55934146227899,3.69726033985115,1.98711199272977,1.76180786781412,-7.15691229734158,-2.12314756338675,2.6681874635091,2.42735827857223,-5.98343117650118,0.442470885923999,4.10566833107556,1.39412396688235,-1.98675781261566,1.91805603938134,-1.47283870090655,-2.79713511611467,-3.96222660936959,-3.62558817568488,1.60254011524424,-0.530855687803931,-5.73898347746393,4.43675862197985,3.36057970397308,-0.0930941215677464,-2.25508648301197,-1.97607921236102,1.5679078423824,4.05007511768658,-2.27422785067981,0.511464302877704,4.21328947536674,-1.95535050551032,1.93727389901127,-3.12255355006572,-1.84646686950398,-1.26479619546201,-3.36233865119842,3.30917155341903,0.52242759138706,-0.713954739969736,-2.0243207939804,-0.497647042686784,-4.41386912463871,-1.77955448123184e-13
A_13,21.5343246570126,-3.8308652175844,-5.81378652728718,-4.88299614055282,0.188543114375132,3.06418285264015,-8.1841686289573,-2.6841139300258,-1.63401512916794,-4.27909587732764,-5.71404182600227,-2.09257699664769,0.303734845783886,1.81340810326957,0.96227865344374,2.97139670877963,2.71011899076233,4.84759424789066,-3.26567191271688,1.35751669740359,5.63925883534989,-4.94316900075882,2.62833654839253,4.50331025027197,-0.584431663940173,0.194592934172704,3.57153003122456,-1.14108219599968,0.604770705113779,-5.07964274768561,1.29885723788705,1.48172067065059,4.39693536104338,-2.33910586312936,-0.791862373941027,3.1231585322857,-5.87737293577688,-4.28781794371917,-1.69301430056492,-1.78894244355251,-3.16171181074746,2.60973213313246,-2.1936847349099,-2.57669165304589,-4.95436216460408,-3.59733112678572,-1.56853724538019,4.97504171654877,-5.13338038321487,-0.0226800486468975,-3.29951652121746,-5.57102054379884,1.82819658293423,-1.40768565968894,-3.87937283587223,-1.17706995110713,0.798534033479542,-1.80427222284793e-13
A_14,28.5034709072896,2.05120369491198,7.74585720438929,-4.21812528948967,-6.86874712721468,6.41231155860942,10.4413422900213,-5.59894469482211,-5.23865503749974,8.51190163541629,5.06244317273277,-0.796703286533608,-4.12988561901624,4.01044031470611,-6.33314087840262,0.269662694528418,2.41712691663689,-7.13326607965232,1.51655864276333,2.83626354606793,-8.63988740951506,2.9933563509877,-4.14481971328201,0.656971027532509,2.58646911028936,1.10966456561863,0.201221129839926,-2.42360511180353,2.98873178337096,-1.97847744762893,3.19229476395306,0.362378458116794,4.44007144482775,0.212803580728523,-3.10988981265387,0.393656445693564,-7.75642339042026,2.27939281700953,4.50015415021195,3.11420999971165,0.653235228962163,5.82795430751891,-1.35025059788572,0.244712023874979,0.366321830906657,4.1777344007654,1.14326607317723,3.08453092832076,-3.22598074827988,1.33326534532538,1.89022679446977,-1.32452147820933,-1.9840066968812,1.09075445690051,1.99028733374066,1.26602405700719,-0.891361346657624,-1.80806695717623e-13
A_15,-32.9386468400856,1.0431537868967,1.56835224499021,3.38780644093211,-14.1313087754829,1.07626013488865,3.41580287904404,-2.26132597683247,-0.299672696664083,-5.93280218845262,-5.99992614188351,-1.18921503057341,0.505071048948794,5.8341770357017,2.53593498455565,3.53685293674352,7.04808034810689,-8.50910454723894,1.42245173742711,-6.29081619844013,-4.23756754888496,-4.7196411650299,2.68557544171128,10.4522588733659,4.20429786221653,-6.77693976091975,-1.69195641590607,-0.0544014654868994,-2.26353708199735,-1.06735810138866,-1.79337188329458,-2.43120490078411,0.142273336596713,-0.557251625750252,8.02865233863175,-3.55608580665378,-2.48198459691285,2.84829747141173,-0.13564486725018,-0.124303332680152,0.123572635826402,-3.4244712996643,2.28128459717962,-2.86173317494196,-2.06922499792474,-0.098751222781443,-1.47450029214268,-3.01912778328761,-0.642949166982213,1.49303690386829,0.182057099565069,0.257940788501137,0.596276190450653,2.15904976807487,0.68702967873889,-0.695832218999519,-0.407161855716635,-1.80441417846788e-13
A_16,-25.8352379899671,-3.7924382022279,-37.570126271882,7.15067623006164,-4.46987103858041,-5.70691367969045,-4.4885778218107,-7.0261872168285,-2.43300074424452,6.60764210057643,16.3556969974848,3.16738368228419,-4.30397746116493,0.412569777503819,6.24047668893782,3.08444950366098,1.94660931791022,1.17082903118366,-1.79979388323683,-10.2481721982932,2.29327280961514,3.44489390028097,-1.38268260428208,1.68386119233533,-2.73528214497383,3.32371362441195,-2.20569158744348,0.664817186181033,-0.76932182735637,4.49603636055204,2.36306393078078,1.52270597244976,2.46519793548291,-1.6798476997268,0.332362461253708,-2.71545660405942,-1.58791127110937,1.53398557625247,0.902009831850422,-1.18486401595355,-1.39527807062014,0.332370216922748,0.0963480754999443,1.34043581422014,-1.75568068703416,0.231226670815548,-0.591203044533644,3.37257882142561,0.808750801138547,1.29176003702655,2.02162040015153,1.44589214528911,-0.395265552043959,-2.2953286977768,-0.45842744942941,-1.27967246048688,1.14401273621185,-1.78322015073127e-13
A_17,17.7687297562986,-16.9588932520963,2.00994496213937,-5.64585265576908,-3.30419818980786,4.42455339217739,4.90773111582796,-3.92606412265648,-3.60425638109844,3.30079608060191,1.54252713635135,10.029292875082,-0.768377253272127,2.51062386494026,-6.02047453530909,-0.861482966151032,6.07544728271103,6.26680634711477,-0.0618401652158864,3.55913598346818,8.50771986938506,1.39657006017965,4.53864822968635,2.12563642965282,1.5608817689445,-1.96353019912266,0.616385509909811,-3.74668469411518,-2.6031400927117,-2.96494904441394,-4.9896737911919,6.49951267379428,4.22710201424364,2.44329537019774,1.41482129135277,-1.83964964661997,1.15349256619691,3.2141810952909,-1.17633035303108,1.91126513223984,2.45490306691624,-2.3991318386821,-6.31692223376317,3.75372041591538,-1.83848933207607,3.81347643083563,0.768100684269864,-3.4385739877589,2.72837153334238,-2.61777686694385,1.50153804565352,2.26558646631301,-0.168305243692426,0.106975025780943,-1.01554241106168,-1.86128486812638,3.05805983302207,-1.77283276475391e-13
A_18,11.8488216919306,-26.5888237322029,4.22067756910846,-8.35213756024433,-7.36486417919907,-6.7917454219564,0.228942574208368,-3.08238118832536,-5.17110025924722,1.45490151985095,3.14203432546245,2.00526578154937,-8.70007533742382,0.56548969107738,-4.00213376620752,0.732157133355862,-1.13168317248171,2.06634260581874,6.41876256007972,3.64864046934516,4.86207393972406,-0.777976611164791,3.16961013597976,-3.76992190102424,-0.723006056878199,3.37000635974918,0.434639843076418,4.30864239190015,2.4225832137078,-1.20508248295636,-0.221688426465611,-2.24756000532884,3.55566062019669,3.46990661134137,7.32520363949915,-3.26039977839505,-2.24871987551694,-3.20273622388442,-3.78008713042076,1.12824207473195,2.09696005451054,-3.80307206065448,7.15067736590814,1.95737989183041,5.00194822472478,-3.72009721223549,-1.39632353490734,2.67777096888067,-3.21116025752973,-0.427637472095513,0.139469379120357,1.26012304087339,-1.10449213688515,-1.25043648039358,0.988335509315089,1.88685055576981,-3.34254678201907,-1.77188017473324e-13
A_19,27.8760160016375,-0.760542951373172,-1.57068813162178,0.511871231953117,-8.33618958867699,5.17317163175762,2.51685191428809,4.04247111161938,-7.14693308110003,1.82193832943981,-0.452350815001653,1.20202613590194,6.00484270159349,-1.23996542485041,-4.18737339028374,-9.54984494313161,1.37251929106874,4.57267680812131,-0.254044022304933,-9.06858975315393,3.40430143839274,5.03357220953251,-2.12934435867011,3.10305363625623,0.397314232451028,-1.45756229089379,3.47323426274562,2.86954714750091,-2.34607880732604,-1.61785483344639,-0.362282323659476,-3.95545720058586,-4.68544013055942,-0.875712656141411,2.35308528743037,0.914375470651778,1.26590290015961,-8.78823546432762,1.55277473087551,-3.67947327895243,0.334579554523989,2.86492752389352,0.409492131241407,3.7035546681163,0.535910597858824,0.988466182366587,0.997728660234483,0.625352583739812,-1.88515264677656,2.13164796136547,1.92819296253285,0.173283759059432,3.297418006223,4.40373362420468,4.11803407140711,1.51024309054655,2.747968346923,-1.7391193772825e-13
A_20,31.8507701083687,17.8287818798567,-4.16090284617415,-2.35646996127218,-2.16397478786843,-0.403100006536531,-5.71047231805669,1.78438210928402,-5.11176768647766,2.10866661646823,-0.108381232690289,-10.0215599821955,-1.21373650248402,2.32677725370008,7.65579095806001,-11.0446009554892,-1.68037950683263,0.440513107519039,2.01171393002071,1.24190873560953,-4.71715673669429,-0.0072794352143631,-4.67771355435418,7.7446218396004,-2.135920281921,-3.08231674099263,3.23622582396059,-2.73646184245404,-0.0745339601829585,-0.0508376534040357,1.38237501648246,2.88704501939822,2.81383833031867,3.61278784426771,-4.94099395526903,-5.49032980769119,5.81369475341689,-0.10168368855759,-3.9610827108128,4.45269093525131,-0.614326022423357,-4.46842636890729,-2.22409099618036,0.534323454755323,1.95971937155109,-0.762663527400416,-3.24593472637322,1.72929775057095,-2.48194637376255,-0.620538142475864,-2.03437677276651,3.1629195946858,0.494205565571861,0.0442792389379501,-0.860917057954363,1.54652524711,-0.65231333147557,-1.82714203881289e-13
