peak,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
73.02806_1.167,0.0372031911091546,0.0133410234433,0.00680240611036471,0.00929448764080288,0.0136521334342097,-0.0144888162231656,-0.00539473189540122,0.0214086361304456,-0.0287989518693369,-0.00930156119047263,-0.006053240074774,0.00850573100004958,0.0196437722334497,-0.00907236208936805,0.00719405728407108,-0.00335419400291726,0.00320634804593888,-0.00289805802536366,0.0220573003550916,-0.0113495016342965,0.0147055443460747,0.0266767534833016,-0.000485630450381988,0.0198409768602669,-0.00304380339034965,0.00705712875068649,4.120293775268e-05,-0.0242774644872505,0.00495568020386861,0.0124644235104953,-0.0033597044294605,0.00620283832216597,0.000740411385175921,0.0120773546737996,0.00638623433025048,0.0034948580076565,-0.00290409375153066,0.00662472472040936,-0.00897474534588357,-0.0146895043644464,-0.016469940634888,-0.00111791207010116,-0.02243450855439,0.000831008706044261,0.0135897580821449,0.00255279302094789,-0.00730389957455286,0.0155476828523676,-0.00401201830046876,0.00327510454087018,-0.00885964702535277,0.00877427408177135,0.00703874791079762,-0.000440561515129556,-0.0153905352666027,-0.00398893950550523,-0.0116919140784747,0.0556585984148128
73.02809_1.809,-0.0310179034527912,0.0271217170494465,-0.00797826643358189,-0.033395482688423,0.000723317885784572,-0.025051697899956,0.0254611403963905,0.0122211983947776,0.00641690223932645,0.00829540260785458,0.00442585967746726,0.00791918508891285,-0.0120263177022916,0.0115457623899455,0.00281297989596181,-0.0019771381427859,-0.00900012087189088,0.00597891797460952,-0.0254117442919079,-0.0089365407770768,-0.00339015412082969,0.00926834497584164,-0.00250264141347367,-0.0126400753605654,-0.0112086383795238,-0.00240743428369559,0.00906974494935351,0.00617254008759475,-0.00491566348968175,0.00324836968088643,-0.00300704196462308,0.0210553203550686,-0.0274860751226436,-0.00835437700434585,0.0141819538166801,-0.00244708499358778,-0.00748117112327037,0.00959442207123288,-0.00757955861706826,-0.0124787920896721,-0.00641528895740313,0.00116478577709503,0.000483595424402448,-0.00893788153012664,-0.0135441923245621,-0.00694604622440022,0.00419348446547818,0.00590392113662707,0.00349583559645244,0.0190357360126349,-0.00604659239175002,0.00921935036335803,0.010966194378264,-0.0199217428359395,-0.00657408190194316,-0.00224874789447219,0.0163254732758316,0.0145491965534801
74.00556_1.4,-0.0159405509702046,0.0322530410673154,0.0293859471039443,-0.0152252699468558,-0.0120461495964913,0.0174791417421975,0.003603679187665,0.0122604937746396,0.0329738592287951,-0.0123799697342031,0.014464259697128,-0.00288367233801929,-0.0291924040950829,-0.0793652066979453,-0.0181924127960776,-0.000149889057070898,0.0105078776311448,-0.0389484217837091,-0.0477017505800899,-0.00832454178397561,0.0288040647755192,-0.027417822981043,0.00555401439311966,0.00382491443756607,-0.0108449605616884,0.0205249691311706,0.0285145291078725,0.0031032211619584,0.036798874136362,-0.00843339270421417,-0.00133703354455711,0.0187553446697645,-0.0129627111364776,-0.00959237829303884,-0.00908548048936654,-0.0187490423485294,-0.00171390663210589,-0.0043306426113833,0.0181586067645033,0.00218390763922768,0.0145238565923994,0.016516001821984,0.00219359577043344,0.021093041139768,0.00411429118256098,0.0150335563953999,0.00540433977968925,0.0233481694313949,-0.00432062354357217,-0.00830885644433241,-0.0210336391443474,-0.00109631548381692,-0.0205494767163916,0.0188581483651526,-0.0138638768433306,-0.0224133312129815,-0.0319159666480259,0.00957329842509493
74.02331_1.02,0.00247861611229716,0.0361010408416427,-0.042806435759563,-0.0213615500981089,0.038428475964165,-0.00708768351793319,0.041690993472909,-0.0116351895865404,-0.0166970274595527,0.00452910705886789,0.0124337257267778,0.0480189803960653,0.0241299586062679,0.015454546151065,0.0212581695340953,0.0112009504865298,-0.00448251553769581,0.00941512081121722,-0.0233609753079626,-0.0222937176162939,-0.0089826399196776,-0.0051507499440576,0.0106709761975666,0.0113813618560607,0.00715684475720245,0.00967069858997508,0.0294032732588197,0.0186800070766298,0.00113986906307184,-0.00851579306424719,-0.0133144834999817,0.00118787623677721,0.0178466502270657,0.00903826853295151,0.000105046475390391,-0.0081121037654426,-0.0196108057741017,0.0245411155199585,0.0169327438310664,-0.00124558795608185,0.000878402606760278,0.00420393802785938,0.0280682413339548,-0.0234178126941711,0.0039784389485214,0.0103265484774918,0.0163963865879793,-0.0049523413744167,-0.0184309023156672,-0.00454377479675331,0.00802879410718658,-0.0103495458073125,-0.0179844546464787,-0.0118285158021285,-0.00133434376611553,0.00423364283670377,0.0139461067807486,0.123603831475774
75.00737_0.309,-0.00165753583229357,-0.00374230351867952,-0.00067028840795544,0.029208653409395,0.0318926591544844,0.062688792073475,0.0294799901687241,0.0190996710175708,0.010529456357995,-0.0288998175549972,0.0556550969659464,0.00876504105195449,-0.0102644591621706,0.0171519786708407,-0.0125340726842599,-0.0444881786208028,0.0263480128182965,-0.0620351858649326,-0.0417470898702264,0.0132629595229906,0.000208429850364083,-0.000296169481252469,-0.00903023082184616,-0.0704536746962241,0.0345373771543879,-0.0271471517275017,0.0191681859801147,0.00334365667292174,0.0332115383107775,-0.0191228151046609,0.0109632029285785,-0.0574712616413099,-0.0514366831283433,-0.00296134727884769,0.0112176237409886,0.0582684126228522,-0.0261391756137518,-0.0661668783894875,-0.0539633813876287,0.0018680066931044,-0.0213117940926807,0.0394928819767277,0.0249239861672564,0.00442324579327504,-0.0057974948151141,0.0299268227376774,0.037949838620401,0.0317667772878917,0.0305534329568086,0.00886566265585937,0.0141121776365244,0.0434471590233211,0.0243752723534661,0.0156912579036748,0.043675966058509,-0.0375064492462134,0.0276159805758558,-0.0182322006337984
78.91748_1.463,-0.00492467411149328,0.014519558825661,0.0104728068813607,0.0114836168893495,0.01928158346225,-0.00488861650980141,0.0022596756444977,-0.0988824466251885,-0.0289412643685604,0.0216203872359277,0.0583739300615907,0.0111370028868884,-0.0166995674972666,0.00114775013033011,0.0386093318700675,-0.0175043313335052,-0.0074805465949255,-0.0216298878603361,-0.00254496740433521,0.0155768733495672,-0.0298018755177051,0.0384652374752676,0.0287338690750398,-0.0292934653701355,-0.00118356636363145,0.0136766527369948,-0.00656929614382983,-0.0275475996842723,-0.0117068541519605,0.00498822277415949,0.0326914764084693,-0.04069742571318,-0.0217370694361838,0.066199211242038,0.0056668950753071,-0.00593193771406648,0.0311404929284174,-0.0469476995015776,0.0701200275626898,0.0526618937512042,0.031440518669597,0.0064409261319237,-0.005316151669098,0.0173203386714539,0.00759550570518709,-0.0140137858567798,0.000106672370027553,0.0134595532022785,0.00532973135074707,0.0115659999585126,-0.0484839820934174,-0.050569330633556,0.00725269211736619,-0.0485063885792967,0.00901327104884313,0.0162428457007986,0.0139928365833411,0.00552744355042386
79.95589_2.96,0.0341181755616639,0.0231529460221777,0.00878276517351363,-0.00355370634929221,0.00662515785389702,-0.0060819741116947,-0.00269446061287818,-0.00997846130375077,0.00704018676563592,-0.00451581982794209,0.00729403155993792,0.0069654499554099,-0.011895255475075,-0.0129233555425476,-0.00681335645946505,-0.00747466642016648,-0.00510979559723124,0.00869269766189951,0.00146033882829306,-0.0199224510599622,-0.0314345622181691,0.012883894949898,-0.0116852414076383,-0.000565343930266087,0.0119054361055879,-0.00356134300927443,0.0074216644583944,-0.0201721481411265,-0.00713073755176872,0.002167681264698,0.0112424953025496,0.0117167973429897,0.0236311263034788,-0.0105130661386229,-0.0360667508738323,-0.00812098138342354,0.0118745809621132,0.0103452992036714,-0.0172448449630782,0.00373245798516716,-0.0189436314065357,-0.0123404529679885,-0.04367718572588,-0.000707641105448921,-0.0263263308883459,-0.0022944790646973,0.00439212253959848,0.00376378724022911,-0.00478975021481267,-0.010050774322565,0.0420225857462293,0.0269320655397333,0.0197293567208655,0.0279530456838552,0.0303517756692322,-0.0325008460046729,0.0322606276844572,-0.0218678220727823
79.9559_1.076,-0.0263287886086803,0.0134730451911078,0.0247106788753704,0.00527029564834121,0.00535464458861362,-0.0439236994589572,0.0209828049339061,0.0227022596556203,0.0650750923470462,0.0541822818837977,0.00856155280349134,0.00659778747906482,-0.0214235247823555,-0.0156703401179194,-0.00584726341813165,0.0171911300635595,0.00121894770011006,-0.0165178685395951,0.0208497022134307,-0.0174762145791627,0.0493983123050991,0.00991999506943637,0.00193620205077489,-0.00556638943367001,-0.0112075501422335,-0.0126715107958563,-0.0124775719374733,-0.000175978794098402,0.0236331648628305,-0.00601280948943126,-0.0147218478810922,-0.0140713486647273,0.00410294566790051,-0.0098620271179474,0.00793529833461342,0.00029871841135283,-0.00216881597344577,-0.00235174722998501,-0.019371775026654,-0.00937358160961515,0.0014756180354873,0.0120724791481003,0.0110164098299129,-0.00214975332633129,0.00852277439933859,0.0100024947169709,0.00209170228691253,-0.00472140763611862,0.0165284851317967,0.00302618322301464,-0.000396044681922562,-0.013022826024281,0.0104330394446208,-0.0079762812186666,0.0114502817845031,-0.00729600224854032,0.00419152701769761,0.0333053866763808
79.9559_1.617,0.0286546742583508,0.0250399806016221,-6.06810579477835e-05,-0.0252842491855727,-0.00262820456907269,0.0151360073647478,0.00771899904604316,-0.00675015705746626,0.00257687369626174,-0.00933476347970435,0.0190240232354807,0.00141974231470159,0.0111206306140575,-0.0360528674366582,-0.00762905215328398,-0.0029584985937146,0.00705575306691497,0.0144019886217346,-0.00492383385871568,0.00332909502104395,0.0332447961248826,-0.0155836116979398,-0.0223601986039576,-0.00760839398298071,0.0243986219005591,-0.0188864326609491,0.00617180818082813,-0.00757610026467071,0.0114386750126213,-0.00941956686075582,0.0134595259576926,-0.00711443131542485,-0.0232715866831276,-0.0375522693010302,-0.00257754547706697,-0.0202878566371718,-0.0183626315149954,0.0421436297044377,0.00939008051455125,0.0627250771951524,0.00103850375876449,0.0263397018716571,0.0326578704135308,0.0188481952491807,0.0548870184610967,0.00826773121678381,0.0187420977141759,0.0177668238212315,0.0098175490248108,0.0161592065715884,-0.0516311382050806,-0.00736413395808235,0.0603173779873832,-0.0135141085533845,-0.01883229785684,-0.013811356044152,0.0234591292782585,-0.0331515754977761
80.96372_1.604,0.0354437361540168,0.0220129741099883,0.0119418624820288,-0.00361722079167143,0.011122489825957,-0.00869554282068918,-0.00248985872328844,0.0108415991836331,0.00305694726911153,-0.00123546707068502,0.0103368102301968,-0.00492908046614601,0.0067217719291862,-0.00151975324036462,-0.00081988555475792,-0.00394190084827612,-0.00479123888440899,0.0232230890796518,0.00965322790488721,-0.0216306481460122,-0.00218591137499327,-0.000202428965802581,0.0141867565051887,0.0170615584613628,0.0112265434931029,-0.00069170765200435,0.00687595484559791,0.003773777611893,0.00235952449479865,-0.00227678553924603,0.0168086903296897,0.0226968800546601,-0.00171905617964156,-0.0151358663484891,-0.0195967736445402,0.0163394588663253,-0.00119261666840334,0.00540258275473589,-0.0466317292046453,0.00558855534796518,0.0313556711939484,0.025390839978348,0.00904377905457925,-0.00327438284870071,0.0100471278668038,0.0066080698743228,0.0038529362295628,-0.0215606706769703,0.00717737317082013,0.00912254544973442,0.00329689944569195,0.000806526985535929,-0.00522038456419888,0.0173798565326224,-0.0144255667431113,-0.0134573546332353,-0.00173477423273285,-0.000643825197787822
