peak,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
73.02806_1.167,0.0256849421303838,0.0426055872223245,0.0168769839741937,0.0123796868668867,-0.000892140277384331,-0.00141180141642559,-0.00924396726779588,0.0345224223574864,0.0229365369988633,-0.0214666246730381,-0.0163319641572544,-0.0254802522990766,0.0109272302933006,-0.0192266330471855,0.0194662305933267,-0.0109656086198551,-0.0116267833369359,0.0238399166441054,0.025760340707113,-0.0108319256100345,0.0228082184636168,0.00634020267102902,0.0169708074124941,0.00670621325298908,0.00619747827983632,0.00375673567008982,-0.0120744340147076,0.00560337008598146,-0.00564035986668848,0.0119193384724084,0.00740596094986645,-0.000408953178984796,-0.00260473439332529,-0.0115228839169946,0.00424107882586752,0.00372952215632224,0.00853499499997187,-0.00552477761977404,0.00957799118153893,-0.0213860691711392,0.0139496408666278,0.0304339169068971,-0.0174361938000506,0.0116815657518844,0.0141645920114803,0.00591543169218228,0.000837465241991432,-0.0189799100000994,-0.00845632731505371,-0.00372178308900784,-0.00591219597276001,0.0127251925415523,0.000590480092655718,-0.00393505897669161,-0.0184866447375436,-0.00781521193081938,0.00591091042094177,-0.00412951939320158
73.02809_1.809,-0.0351137377292896,-0.00940060861478995,-0.00837254982112096,-0.0305648790091734,0.00274802015283744,-0.0336536498657535,0.00423818282231326,0.0139047622139408,-0.00402131363056286,0.00667996620542042,0.00280960924194493,-0.00564701303398834,-0.0107960076806199,0.00925512382027494,0.00198224382946279,-0.00442576485996759,-0.00680937181296095,-0.0171135139138421,-0.0158300995252844,-0.0181361332273841,0.00328659165336042,-0.00495831958486953,-0.00395151625337424,-0.00663633259864019,-0.00213004173098557,0.00722214701847402,0.012351601482657,0.00153454437690226,0.000825460124955692,-0.00931580910972699,0.00278127070096546,0.0235122709066952,-0.00883733905530996,0.0111340244119967,0.00937001565087048,0.00870847809143642,-0.000847880453907936,-0.00822050037785019,0.00127725226981881,-0.0211225594072556,0.00933564963443378,0.00654559496502063,-0.00750772060529476,-0.00714031162217674,-0.0151302962325164,-0.00639826334438878,-0.0015491743986226,-0.00691895224007648,-0.00810315311382845,-0.0135518775705847,-0.000452049489953675,-0.00181839172323366,-0.0158361163786747,-0.018000150893353,-0.00137300299521871,-0.0132359675797124,-0.0129821191124275,-0.0112445497623018
74.00556_1.4,-0.0249055943800045,-0.0216505802390497,0.0200196426805046,-0.0149808700713428,-0.00231747354529948,0.0142699574970017,0.0167921894663785,-0.00461463604954802,-0.0328753756396862,-0.0171105925913515,0.0296364151584759,0.00739420022555163,-0.0331190044727215,-0.0747119550690635,-0.025491468996721,-0.0367541876437143,0.0319464096275432,-0.018738791307575,0.0187729369016142,-0.0202752241586242,-0.0273822734889276,0.0403765696442493,0.00224104357855929,0.0115759865298261,0.0055416478690982,0.0139462596623104,0.00286846796536878,0.0289817225656536,0.0256116454230575,-0.00854836359976698,0.010090120596444,0.0275322743114943,0.00215459877752435,0.0121001301027284,-0.00288348275939321,-0.00967107038023485,0.00409438248618153,-0.00271695272261223,-0.0200336637091652,-0.00429920234034715,-0.0166784621326084,0.0035835881720379,0.020640547887055,0.00591087811287611,0.0166099005235866,0.023727728314631,0.0195265627549063,-0.0139425808797686,-0.00763756490829687,-0.000760990396826195,-0.0195460088270556,-0.00518433177598222,0.00273257958905467,0.0319607636981328,-0.0336308740510815,0.014812218662623,0.00401048074456892,0.00497777604686922
74.02331_1.02,-0.0173425765423907,0.0508267612787296,-0.0205547615765903,-0.011367147255404,0.0283928516015872,-0.0215362479224401,0.0283796348592273,0.0144377941199857,0.0201352638681232,0.0098089854648197,-0.0045416061882448,-0.0501646520373399,0.00175646893258318,0.00217751936158901,0.0236601079505428,-0.0039255705290525,-0.0026514091150654,-0.000537792470711676,-0.0103682272511861,-0.0275430697697292,-0.0194137712857664,0.00100724689238531,0.00080143146336883,0.0122363217396873,0.0121850702991548,-0.00903273002449525,0.0208837976750003,0.0115518040291019,0.0179205953078014,-0.024868936696998,0.00225740502739042,-0.0140742403797201,0.0156768240733506,-0.00284699074484681,0.00299671968269216,-0.00892683713605879,0.00134053040297082,-0.00912771206498079,-0.0093372203416478,-0.023250877583858,-0.00524229982128647,0.00168490679447307,0.020747749558277,0.0023442419494311,-0.0107891047244834,-0.0194214459944365,0.00389108484831293,0.00968627011043032,-0.0110340172349792,0.0078268317215862,0.00380539051902449,-0.0198483767674095,-0.00541836657713395,0.010249203484642,0.0104036369470066,-0.00538996681088883,-0.00785993225857132,0.107788148241453
75.00737_0.309,-0.00412839334034178,0.0202076151832815,0.00325867692924402,0.0318801660155713,0.0430792496087544,0.0248255879143312,0.0352734009575224,0.0181765007111378,-0.0219664999954951,-0.0250712726804362,0.0475648103699837,-0.0291881537509444,-0.00756400951877765,0.0209624947700685,-0.0296293312628031,-0.0555360090760189,0.0300063578014248,-0.0405843624318935,0.0252563712815807,0.0120388768907941,0.0021489285915503,-0.0257983599870739,-0.0357833352517619,-0.0354914511286646,-0.00415351122503307,-0.0112289467165621,-0.0207142520634983,0.0400663575912179,0.0283982425451113,-0.016529271863605,-0.0156852376116447,-0.014885256028313,-0.0557976560961931,0.00225665426471548,0.0317636788325983,0.0343968458105605,-0.0648014348576097,0.0523375192555527,0.022711497856488,-0.0174871061566603,0.0120892118466315,0.00204960532166475,0.0514391529096414,-0.0202404179841647,-0.0100127156018512,0.0224277411853061,0.0510393950869972,-0.0446667398734005,-0.00217684502166582,-0.00193978472410602,0.0274125583781606,0.0399514800415227,-0.0203156191907172,-0.00733467490324994,0.0179499482289495,0.0290678353800475,-0.056885437707379,0.0104685272234784
78.91748_1.463,-0.0133542491613335,0.0250415745842505,0.0145766822234832,0.0126603967787511,0.00533385246325719,-7.62322026822991e-05,0.0250034944277623,-0.0573783503373874,0.0582107565995283,0.0273402402286664,0.050555847948479,-0.00618066258396691,-0.0073954823893941,0.0126255175458326,0.0299272640746984,-0.0170046375616394,-0.0167866569530757,-0.0168357885339385,-0.00186875467211664,0.0243213696557672,0.0208701843185462,-0.0427307642462062,-0.0276662425236776,0.0171270738423136,0.020485584756014,0.00620675336557376,-0.0128222660463365,0.0160916878948728,-0.0147287661771108,0.0327171068217586,-0.0225004830452763,-0.0348175147351702,-0.0447210044599631,-0.0129451435334959,0.0132786345189098,-0.0322109901332584,0.0216908926466301,0.0302692116071761,-0.0816530120397166,0.0282832950664542,-0.0374219091119516,-0.0116672312248715,0.00913888707537358,0.0143841081908014,-0.00208249546056096,0.020609887810053,0.000721974704461477,-0.0114078742753432,-0.00280199538278697,-0.0170667638912261,-0.0534778119490035,-0.0429674804205267,-0.0093435129152405,-0.0363906547923879,0.00838623581032582,-0.00890495193008431,-0.0059021198434151,-0.00605330659884497
79.95589_2.96,0.0324452410663663,-0.00278964378261543,0.00659887234158292,-0.00449567085039455,0.00689815036295658,-0.000190263142272791,-0.00438782969122158,-0.01918132835734,0.00695525516027957,0.000665401256269822,0.00806263090983731,-0.00955930977842338,-0.0129695663893051,-0.0177601053107479,-0.00434800122207058,-0.0142540507414745,-0.0314876056815638,0.0153454789484946,0.00854772126172121,-0.0244706558678676,-0.0146618658396939,-0.046250208364275,0.00835429344356117,-0.018441721481479,0.0181061276725979,-0.0111690016675471,0.00260919232201132,0.0150352261380013,-0.00324405051622251,-0.003895023965641,-0.0175092210980107,0.0130299964876285,0.0440517712091684,-0.01629273726997,-0.0477937891373311,-0.00561333001504983,0.0184074192628289,0.0224443814604045,0.0168489637991752,0.0210624240091471,0.0290688122086903,0.0180513736087403,-0.0599283741329499,-0.00859209917882882,-0.00426830115751212,-0.0119974735874563,0.00521606316610824,-0.00777074533665598,0.00092048920470005,0.0376872280489354,0.0416353909113886,0.068828800246671,-0.00477108186386231,-0.0011427410747071,0.0279455293979859,0.0310655687887029,-0.0551628748285929,-0.00827604195661045
79.9559_1.076,-0.0280411744997241,0.00287134892872702,0.0247959246207652,4.69641159664326e-05,-0.0118252061057108,-0.0465949952565524,-0.00643451012058233,-0.000925780971811026,-0.0613723584171558,0.0373450600756421,0.0177074145972,0.00453008733662682,-0.0134927751054419,-0.00847412165240801,0.00865619367543391,0.00788631533330272,-0.00322862860000015,0.0129099088441925,0.0354745010936081,-0.000420269094796364,0.0200881547188961,0.0283268038754155,0.00782077138054957,0.00288868955018653,-0.0188551666601213,0.0139354353656522,-0.0175515842097177,0.0114165031917908,0.00707304276753348,-0.0211608262278067,0.00524562239896761,-0.017008720802676,0.00144146019670928,0.0123712281984787,0.00869138503586686,0.00575565865256806,-0.000933907771948371,0.00057929153014715,0.0170195467782341,-0.00776628719668196,0.00968714346318769,0.00828845646686833,0.0243015833237049,0.00652863797161623,0.00172213546583073,0.00914767367911245,0.00929605439131822,-0.00975766956320013,0.0110463636560927,-0.0088117846329553,0.00712751858447288,-0.010573814935404,0.00206156358670742,-0.0160247735256016,0.00220688539814242,0.0123908615705642,-0.0172917154141561,-0.0082168543422508
79.9559_1.617,0.0238414137125128,-0.00972105941703051,-0.00935897222748373,-0.0277024948631261,0.0112784359300299,0.0138157516268364,0.0230298388437483,-0.00531122751978718,0.010327271166999,-0.00943106939082195,0.0198314228460196,-0.0170793953608519,0.015769809653791,-0.0481417546810125,-0.018058269907131,-0.0131515675895591,0.0146466556695632,0.0276902773761954,-0.0118632466836281,-0.00920506356869526,0.00384077377928186,0.0306705809713546,0.0162628078670167,-0.0417051310652559,-0.017192116729083,-0.0301099126318645,-0.0112561754265811,0.0272587491362443,0.0244794824078351,-0.0194030089801046,-0.0225098772775084,-0.00187377767145882,0.0204293698202353,0.0474746698106658,-0.0106811675009753,0.0161194265914834,-0.0154531551390542,-0.0214392810037915,-0.0729411718010258,-0.0191894775865366,0.0447730577577548,-0.0456248811105099,0.076725422064143,0.0113214412323246,0.0601174709369713,0.00503443355509932,0.0159337045734896,-0.0160986742652057,-0.00296311277074261,-0.048996152231238,-0.0521546386859728,0.0148347891840474,0.00246958664730074,-0.0706555020496471,-0.0197375948832866,-0.0375162005504172,-0.0462440687824451,-0.0456746595921221
80.96372_1.604,0.0347051544070531,-0.0106847774143255,0.00911913891996386,-0.00353471061868713,0.0110718053863279,-0.00566762753720015,-0.0161720068112996,0.0070839229186157,0.000493808306531972,-0.00256715945542244,0.0101865873254512,-0.00454966518195681,0.0183493145227564,-0.00437978430138012,0.00612507775438224,-0.00237664539179955,-0.0269473487419617,0.0260771763733558,-0.00493921423806414,-0.0279084571034875,-0.00386142017547781,0.00665794297872082,-0.0102347642590767,0.0138206974972504,-0.00322269249314702,-0.0187995759783515,0.00202484726488783,-0.00727338741425466,0.0183695257693707,0.00550224675804057,-0.0193491323814918,0.0347545855558139,0.00897241877013899,-0.0272007774785,-0.0162817051357925,0.0225038677573207,-0.0211026819467626,-0.0252858278654613,0.0394151912614297,0.0322965687900558,0.0327565415742452,-0.0110958084342437,0.0425996199446718,-0.00422296499602933,0.01520100359833,-0.00338953216899405,0.00107080715365739,0.0154844711660927,0.00800852115771635,-0.0128009042717731,0.0155745018442984,-0.0026135130956397,0.00408857596392795,0.0192490278178391,-0.0221923067035811,0.00853607102755865,-0.0133553870245558,-0.0230844370939517
