peak,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58
69.03428_1.187,0.0215072992774289,0.00995724723355873,0.0146887824299204,-0.00198955548964397,-0.0235097640359694,0.0290727513113527,-0.0422818916613998,0.03396481669462,-0.0313434717210361,-0.0271475194008747,-0.0224757007666263,-0.0498746149416214,0.0155924633244429,-0.00162766548169872,0.0473501205592241,0.0395850077774222,-0.0123378708260611,0.0078723478244348,-0.0607578497403521,-0.0145955248556704,0.000393305707130737,0.01059955341818,0.0327234710185892,0.0146589905667087,-0.0033447425170886,-0.0185515633891675,0.0403550270662679,0.0210856785568467,0.00418836445160806,0.0764156957547534,-0.0319866414711136,-0.0199653596505337,0.00624304115756624,0.0133330625381454,0.0461370068221031,-0.0531579849269727,-0.0483027594677586,0.0166783693142402,-0.019664418396381,-0.0198133966571077,-0.0303589908415707,0.030711838741778,-0.00424748628346473,-0.0123480850301707,-0.0187426483990301,-0.0293417500213244,0.0398464786574383,-0.0561477130393111,0.0116603056963479,0.042195710365658,-0.0618792242318738,0.00840492531359144,0.00505504205099537,-0.0323825419228964,0.0593645974763195,-0.0127074270619222,0.053021882007729,0.00256439348331444
69.07071_1.616,0.0165383009285278,0.0441067150344563,-0.0169079230838117,-0.00660687142462149,0.016722523974657,-0.018235029192073,0.012366396232695,0.0182095184904209,0.00258309805223709,0.0198397927643522,0.00547674749713874,-0.0166693231336425,0.0287851859865928,0.00790951260231273,0.0168492630594032,-0.0148546932936977,0.0153997251608457,0.0266767636950237,0.00899945465546008,0.00212943658828,0.0178959063886901,0.015156771752531,0.0181818956461534,-0.00435940669010839,-0.00355577768906105,-0.0234175172069461,0.0103877178675364,-0.00439797065625067,0.00685841169946628,-0.00921153438464748,0.00745745155511537,0.0167806362648803,0.0252175302854881,0.0225794503122727,0.0244390145858034,-0.0236620703218531,0.00137428532039417,-0.00416387454234999,0.00440918936830065,-0.0394772594756026,0.030160544134566,-0.0151480655260108,0.00806324683929458,-0.0441206201352482,0.0106569420877573,-0.0136139093389067,0.0154626562269526,0.0197555436895485,0.0429797972114993,0.021558238737326,-0.0151544133461363,-0.0126630026140538,0.00309478844920918,0.0117061283401999,-0.00626422888069704,0.0218451705447572,-0.000627619601071364,-0.00577539350151248
69.98368_0.805,-0.0261706916044882,0.0391479913341527,0.00371663255861228,-0.0175691418729034,0.00344055126691501,0.0375558743637548,0.00308978673373358,-0.0378949901702127,-0.0261315365201773,0.00603860655122472,-0.00590668772614689,0.0311792810923092,-0.00823553296028934,-0.00176468848783076,-0.00559603841800536,0.00304543745493864,-0.00917289539350376,-0.0066806978161714,-0.00118509456159073,-0.00238470512179925,-0.0192310524336237,0.00496092617609811,0.00788395636678514,-0.00963587682926656,0.00360612922667633,-0.00954152201841348,0.00509415227420518,-0.00370075789522928,-0.00593602863336775,-0.00375529641807871,-0.0296059188115536,0.000612532934096543,0.00378332334283558,-0.0154640985532564,-0.0256638325838415,-0.00794201520920829,0.00729652915338262,-0.0142456638373225,-0.0059445367420637,-0.0161175565569984,-0.0110343118140927,-0.0173615529347091,0.0121775287799942,-4.7247259168852e-05,0.0118268342958667,-0.0155258139746975,0.00365224907643806,0.0165117539058202,-0.00884002666640479,-0.00621705341692947,0.0112903435177197,0.00233403685720969,0.0224245975294163,0.00891070827667463,-0.0100558741865828,-0.00445495110072707,0.00434260208689,-0.017102107321528
70.02953_1.06,0.0242239852760462,-0.00728002106679739,0.0121600414001639,-0.0321477572374966,-0.0157119136059073,0.00806347625160067,0.0490262829385497,0.0554160517051338,0.016030169457191,-0.0292678860459164,0.0227585475837978,-0.00606900630963599,0.062030697892407,0.0253210366850024,-0.0343259306040287,0.0396095484977169,0.0535671303579805,-0.0416849624555605,-0.00663124301051482,0.0169497301146468,-0.00640639911903395,0.0188518837032355,0.0269142400764462,0.0528036876323762,0.00516571101364185,-0.024863401097503,0.0173272527770488,0.0160308421668716,0.00717347177108094,0.00965489537672456,-0.0192707950117288,-0.00585406344860561,-0.00159604133303797,-0.00287202549802027,-0.0468809592353803,0.0289981005395928,0.00867001008299652,-0.00945295002272915,0.00769004149435649,-0.0246444301179708,0.0481438713463193,-0.047397681452105,-0.00451582462742363,0.0132736393343047,-0.025635118979082,0.0159147619975839,-0.0230973930913954,-0.00797141138864503,0.0168728563051961,-0.00519460662993218,-0.0379764795138343,0.0353158319286112,-0.0167378307962923,0.00526359950595892,-0.07223073185764,0.0315922511946088,-0.00994601291039362,-0.0204142211287391
70.06583_1.066,0.0362203969189728,0.0296164464809322,-0.02231088287806,-0.0261712630675138,0.0110804560101705,0.00743082529723194,0.00781401932602599,0.0354468168156858,0.0164172024057797,0.00241577717713009,-0.00576464495682902,0.00256364803465751,-0.0167680794724727,-0.00506997254208159,0.0037756189258123,-0.0171986549672106,-0.00597802512477271,0.0104188547758594,0.016833441317092,-0.00263183586191203,-0.00864070210315371,0.00752122131125859,-0.00035979992502987,0.0146604571392599,0.00188324326181624,0.0135656837267948,-0.00793929849245244,0.0212685459223608,0.0103255054223703,0.0153931094494791,0.0242591339003652,-0.00585185303705538,-0.000739865049944641,0.00596958587066194,-0.00456293937831979,-0.00730498070069608,-0.0118826120759951,-0.00494556180959553,0.0042081752231152,-0.015808053506672,0.00429669672741896,-0.00767646500050047,-0.00457559097648803,0.00403434181427153,0.013628922813822,-0.0159113709359324,0.0080785836559871,-0.0131088924008087,-0.00281908714016862,-0.00119966381970228,-0.0134988881559584,0.0168740347303963,-0.0138975950905356,0.0107416833572565,-0.00241332060830207,-0.00835520288331072,-0.0221564140947529,0.0172448172516856
70.06594_0.877,-0.037872938406267,0.0259155598980856,-0.014101164753042,-0.0195441843347945,-0.00254693521163066,-0.0119022233818358,0.0402896677105287,-0.026395381400783,0.0110725586831862,-0.0356563389577264,-0.0143982377716091,0.00545246420605856,-0.0177288620861467,0.0225990666875617,0.000727849822493578,0.00653095934922883,-0.0212447090477761,-7.23732535111987e-05,-0.000405686937184114,-0.00534057232635298,0.0135242488676221,0.000544030905269166,-0.0114854621294153,0.0202428798124096,0.00719475244244853,0.00469492436824794,0.00121618456887778,0.00658509967332627,0.0127586267370807,0.0196535926443769,0.00150090600625958,0.00146709213489395,-0.00263902214124952,0.00739544165855863,0.000947729511029133,0.00204450701557194,0.00594322512376899,7.0532741541471e-05,0.00290564507159804,0.0148844123791546,0.00660077592232863,-0.0106741375072644,-0.00774935424268554,0.0049177229453839,-0.00475371104900578,0.00180791872827218,0.00775199341325553,0.00959108856388953,0.00668644555165205,-0.00202289719174476,-0.00456076999856143,0.00617770009477526,-0.00424434104418783,0.0125900862540409,-0.01150638658825,-0.0100572863739697,0.014002041531983,0.0108420453769604
70.06594_1.144,-0.000543213730746082,0.0414090222037752,-0.0241070034514351,-0.0446732744202632,0.0321481574539166,-0.0100294001065822,-0.00282633410550306,-0.00651667927630034,-0.0212983624304408,0.034263521360952,0.0162601558648941,-0.0140770843819544,0.0201446291460242,0.0086749762912241,0.0381297257999357,0.0156613466754259,-0.017138504953159,0.0244901089779219,-0.0132901507371767,0.00206016554009344,-0.010871728630068,-0.0152003812254486,0.0402663107631397,0.0314142568045837,-0.0116572830391884,-0.0146706339813431,0.0206442450852271,0.00756583482947644,0.00663520717307498,-0.0218465260289473,0.00026723965445552,-0.0173093695368172,0.0183013501320683,-0.0228854524319109,0.0115966773441829,0.0178203758913652,-0.0271130508805468,0.000301171725708615,0.0129588026283386,0.00118354667855415,-0.00534801015982437,0.0280334598373557,0.00541399479474865,-0.00972550715865541,0.00417049204856829,0.011747632270982,0.028516976734642,0.00209417508393256,-0.0181218206708685,-0.00330077071937376,-0.0107964241084021,0.0234097549930677,0.0182178394198288,-0.00620332067336122,0.010991741790788,0.000402984890348852,0.00153632771578967,-0.10441671594463
70.06594_1.288,0.00263206117992428,0.0364601434053845,-0.0166077214363723,-0.00862159208855211,0.0339540695112201,-0.00298926742671247,0.0273245438223647,0.0308569305384672,-0.0137621322708063,0.0530493319554597,0.0125187628880505,0.0217470906626098,0.0347028472982933,-0.0013319357027585,0.0363985893438895,0.0220257372250169,-0.0134290568090709,0.0139487673694388,0.0110732813569965,0.0279369164728196,0.0021852913929459,-0.00975841135469084,0.0065200337307177,-0.00656401074919592,-0.00178241309286821,0.0455187224736084,0.046235230052865,-0.00995353045526356,-0.0315496823367767,-0.030429435960208,0.0189709206292822,-0.00420204922504843,0.0270451476701731,0.00970369061903323,-0.00568745514439195,-0.0529229189927438,-0.0109894676750667,0.0279129132755104,0.0221912318109326,-0.00108509574170269,-0.0213159916648619,-0.0432993492399234,0.0205581795255192,-0.0445207923279006,0.00313654790193406,-0.00235828351574097,9.36605906691824e-05,-0.000553092183816143,-0.00217465440625276,0.00198739982081631,0.046418330599123,-0.0269042061627498,0.0822073746969619,-0.0159215913002726,0.0302106809815334,-0.0368322988656694,-0.00801452201910933,0.0386674858255665
70.99855_0.8,-0.0256484221153584,0.0343675635379399,-0.0043759979724094,-0.0210199132169413,0.012897313271365,0.0368313258817653,0.0220864525598833,-0.0528299146036675,-0.0239560032647031,0.0239068604950728,-0.0243322664570291,0.0285353115417583,-0.00957936753924773,-0.00434673837487034,-0.00549536974555478,0.0207926398614512,-0.00161034911508571,0.0111863401100719,-0.0295164841148065,0.00999639624136857,0.00519673373041084,0.00990885818633363,0.0178881988082325,0.00764922768732775,0.00348093226774229,0.0275461842041653,0.00277615470038702,-0.0143438649573003,-0.0210885208113271,0.0139656293748787,0.0157613822346806,0.0281290564609258,-0.00658905343303757,-0.0030091913824647,-0.00980285605153415,-0.00617027931340316,-0.000497796149671758,0.00980909039351044,-0.009305612348301,-0.0186546883121171,-0.00335919692106477,-0.00207145725771076,0.00431519872794679,-0.00525915839871064,-0.00461385049166329,-0.0187658235689148,0.0132475446467793,0.0251007522414953,0.00694645480242701,0.00850431340713234,-0.0205806894837005,0.00847801250160935,0.000909479287829225,0.00435428630536176,0.015920212066767,0.00762909435668183,0.0199491488745416,-0.0153848473020264
72.08159_1.171,0.00365745598396593,0.041539240011098,-0.0318579469477547,-0.0480944943263108,0.0139238435963237,-0.0270421699875826,0.0459487946116491,0.0145849017995398,0.0162915522522196,0.0224683443209172,0.0129390874951726,-0.0196544364907304,-0.00124854803691036,-0.0162409313794419,0.0100382074767607,-0.0125572973397918,-0.0027993376517664,0.028759192574468,0.00484663528633618,-0.0197233696697529,-0.00625517586091942,-0.0134482312550778,0.0128444346958251,-0.00159426893423428,-0.00830047058992636,0.00652124280507576,0.0162411008151216,-0.00512086801728849,0.0202673436454434,-0.00235284905160961,-0.00255563217258312,0.00526644699581065,0.00855166382800688,-0.0111569080197627,-0.0106099997939975,0.000546357228244215,0.00732577456919092,-0.00981200121135418,0.0105914538031203,-0.0040101949871378,0.00905836150332957,0.00641098923163054,0.0043619274334381,0.00602088344634676,0.00103714356167401,0.00466170242516498,-0.00426397143035276,-0.00144208626247548,0.0092425459344322,-0.0135171302368685,0.000251155720535239,0.0192866906418818,-0.0173617562552941,0.0155480105911187,-0.00326044868232534,0.0125098660257671,-0.0201188730605392,0.01302944359522
