"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"520.91031_0.907",-5.68965453851848,20.8939871379999,-12.0069699605088,1.91360246886821e-17,6.82973833531775e-16,29.4267411326123
"353.10842_1.183",-2.29822915156022,20.0551981604844,-11.9559608184538,2.2876122630277e-17,7.97472274948493e-16,29.2502955044896
"155.04517_1.035",4.45253513098485,23.4351296844278,11.9308161720994,2.49834968569502e-17,8.51142313376553e-16,29.1631932730643
"186.11287_7.182",4.11295497423693,20.2874553205547,11.8499410252986,3.3188074996938e-17,1.10553165378689e-15,28.8824821067009
"202.10797_6.864",3.82542496878766,19.0238327330649,11.8204615683469,3.6815020484131e-17,1.19968947186331e-15,28.7799508140626
"389.13245_6.972",-3.38029190011969,18.6613389478432,-11.7475522496959,4.7602523898995e-17,1.51821666648071e-15,28.5258864285364
"343.9672_0.927",3.11495100109186,18.9673350264255,11.7370944062032,4.93926024610212e-17,1.54248981435564e-15,28.4893882508688
"604.87211_0.918",-4.71662699151752,20.2095860934832,-11.5955557309681,8.15126458058448e-17,2.49362155230533e-15,27.9940350801495
"413.13011_1.127",-2.24639654808181,21.4752781281307,-11.5659642627772,9.05415276016516e-17,2.71443499749751e-15,27.8901482041927
"343.96683_0.925",2.99431430408494,19.0245591721918,11.5289391448895,1.03275660781835e-16,3.03549442180336e-15,27.7600071109799
"299.1701_0.885",4.19934184496346,19.721457613891,11.4310589997931,1.46364487404636e-16,4.21923781960671e-15,27.4151273929717
"155.0451_1.034",4.14028366443541,22.5110538966021,11.3297551424918,2.10237431195844e-16,5.94614923325605e-15,27.0569125348169
"172.09717_5.304",2.80953891822953,20.081742898654,11.3180784112409,2.19216527066856e-16,6.08528840876329e-15,27.0155403889617
"149.02697_3.699",5.52370278117439,20.8273296976439,11.295742454111,2.37485566607288e-16,6.47256116989681e-15,26.9363537821358
"422.17838_0.999",4.86787433753646,20.8413751678793,11.2652726937401,2.64913032178166e-16,7.09115420062625e-15,26.8282304340775
"245.06283_0.854",4.70185090068481,20.3707577018771,11.2048899765094,3.29088812635324e-16,8.65445842351493e-15,26.613618473179
"165.04095_3.372",4.17206164730535,21.0711170465684,11.1817905520439,3.57605280213608e-16,9.2422468110379e-15,26.5313990907302
"310.06038_1.425",-2.79465356062967,22.0431044948141,-11.0997047642571,4.80709036173097e-16,1.21440402572491e-14,26.2386929104407
"306.04775_2.94",-3.15388994873065,18.9069887160705,-11.0966228909922,4.86085667401564e-16,1.21440402572491e-14,26.2276872550935
"509.21013_1.008",4.0143616752842,19.2516858767607,11.0480793645251,5.79249019949952e-16,1.42343324738521e-14,26.0541803986219
"389.05192_5.062",-3.18409672213595,19.0312075152176,-11.0396642587919,5.97143834072904e-16,1.44373968915368e-14,26.0240733933569
"303.13343_6.99",-3.34436440706816,19.1536490858532,-10.9082905366585,9.61260713123564e-16,2.28719017297178e-14,25.5529381890469
"260.00537_0.923",2.8664719053783,19.4787092636834,10.8884730547888,1.03301844564071e-15,2.41952289064909e-14,25.4816874057143
"459.1357_1.125",-3.64327054924031,22.2785951792441,-10.8257259858116,1.29789434313892e-15,2.99314403133113e-14,25.2557793477911
"329.05508_1.45",-3.04776990896102,20.1425541656598,-10.7771276322372,1.54937134298807e-15,3.5067515333645e-14,25.0804882896461
"296.04466_1.411",-2.59581113779533,21.8099469919842,-10.7739567786266,1.5673939475345e-15,3.5067515333645e-14,25.0690414881557
"331.16256_1.046",2.6552937338249,20.6878836232199,10.7229377531383,1.8882627149933e-15,4.16250854378669e-14,24.884699097018
"434.21454_1.25",3.38985540283436,19.774997819518,10.668573991286,2.30352839119622e-15,5.0043319687002e-14,24.6879344346774
"239.02292_1.582",-2.84608120893816,20.8008041363497,-10.5571579426251,3.4656643436475e-15,7.42147264446801e-14,24.2835978082424
"204.06612_6.945",4.14781354001804,22.5334020662247,10.4571689365065,5.00619478425227e-15,1.05694168754847e-13,23.9195138484157
"193.01697_1.615",-3.20843497573185,20.9408480503769,-10.3978680732249,6.229666501238e-15,1.29698195629941e-13,23.7030485816904
"138.05494_6.969",-2.85753680665418,19.5058275834912,-10.3882990345763,6.45362062295858e-15,1.32520237175547e-13,23.6680817181905
"131.08135_0.883",3.15119159413492,22.7505667549905,10.359047099049,7.18985321528917e-15,1.45643107698898e-13,23.561126655068
"685.25581_7.34",-3.46493123976135,19.6247538203047,-10.3217749132673,8.25200884800418e-15,1.64930150175444e-13,23.4247085079881
