"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"343.9672_0.927",2.65812653266864,18.9673350264255,10.3442591116387,7.59370705268508e-15,1.44088188252847e-13,23.5068402851596
"196.07211_1.079",3.528264959717,22.2973704537587,10.3371208018596,7.79675959194743e-15,1.46091782854115e-13,23.480713370515
"165.03955_1.214",2.95622512170299,25.0130793189137,10.2117708445159,1.24037896585429e-14,2.29546675285875e-13,23.0210031222072
"466.23532_7.186",-2.44596595744557,18.7148109403707,-10.1704662797583,1.44597250944777e-14,2.6433082825149e-13,22.869145937251
"343.96683_0.925",2.54169176864395,19.0245591721918,10.1071615189099,1.82976915061987e-14,3.30460717684238e-13,22.636047716163
"227.02283_1.437",-3.51740335578775,25.8328585905776,-10.0559233334458,2.21452540855249e-14,3.95187331835736e-13,22.4470675370721
"310.06038_1.425",-2.45016016595584,22.0431044948141,-10.0506068700206,2.25885119032405e-14,3.98355051093617e-13,22.4274430866128
"308.09892_1.357",2.38886085442809,27.8833785072444,10.0279759675421,2.45776167468502e-14,4.28393575622423e-13,22.343873257461
"239.02292_1.582",-2.61538880459577,20.8008041363497,-10.0195992880062,2.53578382471574e-14,4.3691263830447e-13,22.3129268044337
"345.05_1.428",-2.41439077121619,20.5210646240734,-9.97760897466507,2.96616732102849e-14,5.05259637979739e-13,22.1576891419736
"245.0929_7.071",3.74337954856275,20.3145048268686,9.95492841852615,3.22851739595689e-14,5.43769390622401e-13,22.0737632412913
"452.92297_0.907",-4.75516335839324,22.1247572282653,-9.94310694793908,3.37440285247198e-14,5.62025541761721e-13,22.0299986516259
"383.09261_5.91",-3.88616822430469,20.4371547528688,-9.93449256944097,3.48487740830792e-14,5.74047388467425e-13,21.9980980645953
"274.06996_6.832",3.37805915550308,18.4905781829268,9.89122711055828,4.0973656479058e-14,6.67603381109868e-13,21.8377633516136
"302.10093_1.219",3.4462077046127,20.814924270873,9.87678363689153,4.32511299954319e-14,6.97133804980134e-13,21.7841957280431
"358.12615_1.176",-2.26738128386391,19.6009340729712,-9.83077960819984,5.13908196137161e-14,8.19519559584685e-13,21.6134365025028
"179.00099_1.532",-2.76775441485376,19.7753467788628,-9.71149653291571,8.04432555088739e-14,1.25664746405171e-12,21.1696960321055
"158.49336_1.701",-2.49136333987912,18.9633602976157,-9.71137816054008,8.04790904262606e-14,1.25664746405171e-12,21.1692549856361
"296.04466_1.411",-2.25966505335705,21.8099469919842,-9.68635916413792,8.84255178910911e-14,1.35342469767601e-12,21.0760056282737
"307.15128_0.871",4.06705491402746,20.6701010413182,9.6861873503169,8.84827354051029e-14,1.35342469767601e-12,21.0753650444582
"202.10792_6.184",3.78528209712149,19.0635635812882,9.68321699642576,8.94778380592292e-14,1.35482100253318e-12,21.0642900450581
"193.01697_1.615",-2.88959699815638,20.9408480503769,-9.67169739759551,9.34448018998234e-14,1.40073758047835e-12,21.0213310464737
"359.06532_1.431",-2.29128307114744,19.9664386234924,-9.59528282150214,1.24642886140021e-13,1.83638211007793e-12,20.7360442239885
"158.08135_4.104",1.8087055378291,23.597634272404,9.59461523578079,1.24957288344196e-13,1.83638211007793e-12,20.7335494175489
"277.15583_6.972",-3.91489904436551,20.2698470769746,-9.58562631288562,1.29269235910027e-13,1.88130664688477e-12,20.6999532180324
"205.07143_1.211",-2.34247650039181,21.3534466499227,-9.54722418478839,1.49443416747159e-13,2.15399693946146e-12,20.5563398113385
"170.05621_0.994",2.33675944201589,18.6948996136599,9.53268503914609,1.57883771205342e-13,2.25397879082674e-12,20.5019316673166
"321.14577_6.972",-3.6778675897776,22.6152442414585,-9.52035313643577,1.65417910372146e-13,2.33067026786461e-12,20.4557681499319
"327.16761_1.19",-2.11443888256471,20.3329348510668,-9.51884247211994,1.66365389367254e-13,2.33067026786461e-12,20.4501121343
"307.11481_1.039",3.91362084391204,20.98488143171,9.50861851762474,1.72922986177829e-13,2.40010700259783e-12,20.4118275482971
"366.05741_1.354",3.55739791061259,21.8388465376664,9.50162267257434,1.77559416088339e-13,2.44184921758183e-12,20.3856254167104
"319.11502_1.192",3.21934023026055,21.4199613074193,9.48374590708921,1.89983552672394e-13,2.5889576859629e-12,20.3186497775506
"303.07218_1.211",-2.69012016691299,22.3458508058652,-9.47357698935941,1.97437517527498e-13,2.66629584480829e-12,20.2805387809774
"253.09298_1.181",-2.77987219571512,22.1620165721986,-9.44504712984066,2.19959869920954e-13,2.94392718760276e-12,20.173564938536
"155.0451_1.034",3.34017465363775,22.5110538966021,9.44004283360092,2.24169083621498e-13,2.97371200308518e-12,20.1547935919192
"337.11421_1.207",-1.59298294241912,19.4584952451334,-9.41206547234556,2.49239997835014e-13,3.27728733995339e-12,20.049808049128
"269.03407_2.246",-3.2029382839605,19.035851821143,-9.3604681987977,3.03117457355947e-13,3.95107016153534e-12,19.8560069673096
"187.07158_1.26",2.11176938906538,22.0956465274235,9.35057006948109,3.14722173216046e-13,4.06697015216253e-12,19.8188026524186
"341.07259_1.398",3.24001834949247,20.6827153251398,9.34033558951816,3.27191596265353e-13,4.19196754531422e-12,19.7803251584504
"433.11349_1.199",4.30689316940117,21.3139364136644,9.32242462731282,3.50222225360235e-13,4.44900945605926e-12,19.7129654566924
"464.19992_0.861",4.15396995344733,18.8784120401724,9.31266181918793,3.63455461338391e-13,4.57831711383401e-12,19.676237802389
"267.09079_6.079",-3.82823573337873,20.3912288756731,-9.25751796964257,4.48228689605669e-13,5.59912338099082e-12,19.4686347190761
"190.05369_4.11",2.15683824740987,22.6962683994788,9.23355492231386,4.91021641997347e-13,6.08298711862829e-12,19.3783400853907
"155.04517_1.035",3.30971321584177,23.4351296844278,9.15941054225242,6.51274367453554e-13,8.00213341649899e-12,19.0986589085793
"385.10812_6.779",-3.79498000533911,21.0637569562791,-9.14648012924654,6.84189242959971e-13,8.33820874143899e-12,19.0498382688105
"200.97118_1.843",3.48429564383424,21.3910267159397,9.10702094728049,7.95345656824154e-13,9.60789819334752e-12,18.9007721737425
"182.08154_6.082",-2.51626311273244,20.6184253445932,-9.10510202236501,8.01192310986284e-13,9.60789819334752e-12,18.8935198612281
"297.02856_1.487",-2.70482136594379,21.1789972605172,-9.08899859556357,8.51991608912937e-13,1.01359954107976e-11,18.832647819472
"384.93546_0.909",-3.95500459316021,23.1109172512027,-9.08223032623448,8.74297873933312e-13,1.03194686065042e-11,18.8070572689174
"383.09242_6.542",-4.41031961016586,20.5060168205563,-9.07755020618411,8.90064737246285e-13,1.04234925088452e-11,18.7893598457041
"536.88439_0.92",-3.84352607504778,21.2659484792398,-9.07463726384443,9.00022187319472e-13,1.04583973549759e-11,18.7783439780706
"374.90662_0.902",-2.2845868251498,18.5900391053823,-9.06342470009186,9.39407334327142e-13,1.08320891858184e-11,18.7359353334992
"316.94788_0.91",-3.09205695385034,24.8863366663769,-8.98989065598752,1.24436492461442e-12,1.42389543663894e-11,18.4575743353543
"308.09892_1.2",2.29665864152768,27.5053864162537,8.9844277471281,1.27064877242085e-12,1.44295644686277e-11,18.4368784548967
"211.06952_0.975",-2.55641401258456,20.1212545708466,-8.97902292834065,1.29720237354025e-12,1.4620348555916e-11,18.4164004712875
"222.07687_4.483",1.91611383503925,22.3579481499547,8.97233003229452,1.33085867746739e-12,1.48877399815195e-11,18.3910391840285
"285.13223_5.99",3.92010193124859,20.8392509209313,8.94543650708905,1.47518475297629e-12,1.638001440527e-11,18.2890988622776
"300.03957_1.477",4.64468916839454,21.4018186207369,8.92315224039357,1.60662798330416e-12,1.77083481395068e-11,18.2045902326342
"331.16256_1.046",2.12240887878036,20.6878836232199,8.85206572663391,2.10994792704904e-12,2.30862185594636e-11,17.9347730982615
"200.99702_1.893",-2.45121213978633,20.1896104495655,-8.8332119099709,2.26824262496375e-12,2.46383746001497e-11,17.8631522686587
"482.14551_5.377",-2.64967098796591,17.8866918558931,-8.81926155577189,2.39300349685736e-12,2.58065628905697e-11,17.8101428405092
"281.08806_1.167",-1.9365252267929,24.3505892581953,-8.77863635716943,2.79701959072818e-12,2.98615782466066e-11,17.6556981994441
"589.30394_7.307",-4.88095899182411,23.9684600526147,-8.77753664568235,2.80886092913377e-12,2.98615782466066e-11,17.651515907277
"284.02022_0.869",3.62271103782095,18.9307871072624,8.755705784236,3.05463829502643e-12,3.22457943960888e-11,17.5684749621362
"440.25568_5.516",4.92437713055311,19.0348049935635,8.69291580899914,3.88881510516199e-12,4.07645723261386e-11,17.3294614631739
"184.09724_6.679",-2.62446291707929,19.4187897380421,-8.69071897979607,3.92182327248293e-12,4.08250908711939e-11,17.3210946064136
"117.01809_1.812",3.32985547897754,27.8355912707818,8.65051329764833,4.57817948992984e-12,4.73289038303782e-11,17.1679144896045
"245.06283_0.854",3.51176878477798,20.3707577018771,8.6432886969827,4.70732040392012e-12,4.83306389416182e-11,17.140378963347
"607.31381_7.223",-2.634935514933,17.8529341463325,-8.61713641065182,5.2061616582151e-12,5.30886824875132e-11,17.0406771805838
"620.84582_0.927",-3.25600244960824,19.9102097128859,-8.61388176440167,5.27184811563523e-12,5.33952724684947e-11,17.0282664792707
"103.03878_2.201",2.06181656835053,24.5242148721038,8.58864748026246,5.81020357981206e-12,5.84529876922032e-11,16.9320214399331
"239.03626_5.543",-4.52038848079014,21.4992468925051,-8.58145530480846,5.9735196816841e-12,5.96953733522964e-11,16.9045833061366
"204.06612_6.945",3.28773068093478,22.5334020662247,8.56062544061024,6.47299293151652e-12,6.42583867837302e-11,16.825100747022
"126.00076_5.079",3.57139079576028,20.3993243930424,8.53619306599148,7.11256399930058e-12,7.01429831246814e-11,16.7318405880845
"103.0388_2.207",2.06274133809095,24.5205969655366,8.53441573306562,7.16149345369394e-12,7.01639129874981e-11,16.7250550831531
"219.05086_1.205",-1.9984161438717,22.264115325461,-8.51894259606551,7.60200007301741e-12,7.39960916198253e-11,16.6659743756462
"321.04945_2.466",-3.29585095294291,19.2727816976866,-8.50768311063997,7.93955770452925e-12,7.67832064457377e-11,16.6229743460536
"148.49839_1.913",-2.62904165087131,20.8668664973708,-8.49833880580335,8.23109823076549e-12,7.90924118456249e-11,16.587283205037
"431.04397_1.603",-2.27482488696882,19.7413677995753,-8.4730303661972,9.07584244790447e-12,8.66540626076993e-11,16.4905927282042
"265.09327_1.2",-2.61011180241632,22.0316208705641,-8.46602549809898,9.32466674759946e-12,8.84663003458961e-11,16.4638247922013
"325.12568_1.135",3.1343138211786,22.0024556435272,8.4571015020984,9.65160658015032e-12,9.0992190337392e-11,16.4297195367336
"236.01501_0.993",-2.52974754146652,20.6768896161382,-8.45267875076512,9.81787872853183e-12,9.19812513379326e-11,16.412815376212
"206.98816_1.822",3.83608169091521,20.9078701330173,8.422436577348,1.10345357073019e-11,1.02737695808978e-10,16.2972003265231
"244.11882_6.906",3.95423806226626,20.5200058642531,8.42081823408163,1.11037514786966e-11,1.02743972015841e-10,16.2910121440238
"399.05345_1.51",-2.96325680502577,20.7307520794617,-8.41423701607959,1.13897455325886e-11,1.04743733456137e-10,16.2658456974972
"241.00225_1.513",-2.73877141251322,26.4650260587078,-8.41240684517655,1.14705834996513e-11,1.04843930890106e-10,16.2588467789447
"253.04997_1.356",5.32568557236326,22.5589627269665,8.38542912481934,1.27312225697471e-11,1.15661228073036e-10,16.155659855338
"399.05364_1.507",-2.97848430507116,20.7189557255014,-8.38003303871311,1.29995997684984e-11,1.1738795212638e-10,16.1350161674777
"545.17265_1.132",-2.25905359839081,20.5202517466107,-8.37640767400726,1.31830907329509e-11,1.18332053944272e-10,16.1211459072338
"149.02697_3.699",3.96038432658768,20.8273296976439,8.3644266031353,1.38081822063646e-11,1.23205149567503e-10,16.0753031628912
"277.09337_1.202",-2.02368603367867,20.9329728482171,-8.36280128107706,1.38952412588253e-11,1.23248323354906e-10,16.0690837290717
"537.20058_3.548",4.68881959058332,18.5074266235777,8.35024414533208,1.45866881052952e-11,1.28460924568078e-10,16.0210286106828
"485.03552_0.893",-3.04283798278264,21.1016979412644,-8.34904822226568,1.46543149440569e-11,1.28460924568078e-10,16.0164515296252
"383.09301_6.123",-2.96999840458455,19.2071864194002,-8.3467226375083,1.47867237811607e-11,1.28868017139302e-10,16.007550776123
"248.96033_0.913",-2.32401774093241,26.0755892648236,-8.32534245034196,1.60616938530598e-11,1.39170399339519e-10,15.9257103762311
"185.00608_1.849",3.6236255709294,20.6631380141126,8.30584657180041,1.73202365212494e-11,1.49212842214672e-10,15.851064876372
"197.01193_1.48",-1.83686384858202,24.1298450237813,-8.27315437624653,1.96567115078868e-11,1.6837377457327e-10,15.7258561190773
"73.02809_1.809",2.99005145593709,25.6724634343742,8.26791781358145,2.00593041469841e-11,1.70846005206415e-10,15.7057962025623
"211.02771_1.512",-2.95724861430078,22.1420905098127,-8.26549389627223,2.02484481608365e-11,1.71482620299966e-10,15.6965104109312
"170.0449_1.354",2.26384261720322,23.166193774268,8.19724207541882,2.63759524175037e-11,2.21390820667397e-10,15.4349457583869
"113.07067_1.003",1.70479425364083,18.9215483941053,8.19664617615858,2.64369292191221e-11,2.21390820667397e-10,15.4326612530885
"206.0454_5.037",-1.34925282102258,23.8482094952405,-8.17980168126367,2.82203224864194e-11,2.35012574484126e-10,15.3680787385935
"169.99086_5.068",3.30916308279117,19.1951807184661,8.16230746722447,3.02003654752657e-11,2.50112419046538e-10,15.3009939173183
"241.88401_1.464",3.68902292728787,19.2866644356439,8.15504963937741,3.10621779734438e-11,2.54808009653303e-10,15.2731591261113
"230.10287_6.192",3.08912819216142,19.080288985917,8.15467509662728,3.11073153879616e-11,2.54808009653303e-10,15.2717226501084
"385.12881_1.123",2.87769664238757,20.4874830239088,8.11107564174614,3.68374596334045e-11,3.00105173861269e-10,15.1044726902737
"239.03625_5.377",-3.68994864129483,20.6765480666057,-8.07654148134442,4.21185558073271e-11,3.41274135973964e-10,14.9719519712963
"331.11377_0.898",3.94513488787699,20.6137281778936,8.07360164737076,4.26017556664112e-11,3.43333503999733e-10,14.9606689244407
"225.00715_1.512",-2.07940024374672,25.6789913485824,-8.0614449193752,4.46595961458316e-11,3.57993233275944e-10,14.9140086627178
"285.02871_1.415",-1.78509163823348,24.1470098020753,-8.03497194449782,4.94922396675865e-11,3.94621634370809e-10,14.8123837250311
"306.91926_0.903",-2.66273381547211,20.0164974121047,-8.02463922002985,5.15177376371655e-11,4.08598353005879e-10,14.7727126141411
"223.01385_6.589",2.66112187390181,18.7024203372437,8.01933867099405,5.25888280748766e-11,4.14898175180211e-10,14.7523606663434
"321.08276_1.214",-1.54470790085423,25.6374707624796,-8.00774935527149,5.50091024792349e-11,4.31720652441744e-10,14.7078596338674
"295.097_6.843",-2.80672307971396,20.1020604937778,-7.99395462479546,5.80359242826232e-11,4.53103388019021e-10,14.6548853009613
"291.07218_1.232",-2.18315228067771,21.7113466235571,-7.9920087289854,5.84761189749897e-11,4.541746235415e-10,14.6474122802992
"270.95907_1.612",-1.74978707983654,23.6777969250003,-7.96710419840002,6.44144716974561e-11,4.97718005538591e-10,14.5517600166989
"231.02022_6.146",-2.81486128951204,19.6336447103846,-7.95894439627296,6.64887281093288e-11,5.11110786850687e-10,14.5204167068943
"289.09246_1.237",-1.52786316699851,20.2895062837017,-7.93718477913723,7.23533048240263e-11,5.53355122098038e-10,14.4368259235261
"93.0444_0.9",2.32866916805229,21.8231915960518,7.93438000169685,7.31460280899145e-11,5.56578152826304e-10,14.4260503829172
"327.99299_0.919",2.05722226854591,20.7395585718841,7.87232486346947,9.30936292920983e-11,7.04784597519472e-10,14.187598598054
"229.11908_5.477",1.75575168196454,20.9449415177516,7.86716147536328,9.49809008545378e-11,7.15459147642976e-10,14.1677542242694
"237.88782_1.592",-2.7349603912081,19.5445201817547,-7.86164721127885,9.70387677943874e-11,7.27305564618934e-10,14.1465607588057
"378.15204_1.01",3.26097832015067,19.6133910573217,7.81291070947591,1.17283174065349e-10,8.74664069273425e-10,13.9592231732252
"131.08135_0.883",2.29455430177552,22.7505667549905,7.79036309962471,1.28031118098168e-10,9.5009230707502e-10,13.8725392699884
"468.89671_0.922",-3.03009011246137,22.1894473046265,-7.76290477851298,1.42460929288752e-10,1.05196518721103e-09,13.7669661470766
"389.16833_2.627",2.91167558502427,19.048827204053,7.75985125403937,1.44163052912387e-10,1.05931576625327e-09,13.7552251724223
"261.00761_4.302",4.02769948539488,18.8136647093487,7.73692451161393,1.57610784069921e-10,1.15248080644298e-09,13.6670668498195
"249.06171_1.202",-2.3481622509748,22.3107325884833,-7.7322607569862,1.60496420340879e-10,1.16788414607271e-09,13.6491329397062
"540.15079_5.177",-2.33057725090669,17.2954740380976,-7.72690298389657,1.63876827455555e-10,1.1867215669366e-09,13.6285299678195
"269.08824_1.069",-1.90455340478504,20.2579397169991,-7.72546892180263,1.64793660691753e-10,1.18762354508143e-09,13.6230153216041
"258.09754_7.23",3.1702901462957,18.6157528391098,7.70636033500639,1.775119075774e-10,1.27217849804722e-09,13.54953176609
"320.04467_1.213",-1.86659472046407,23.1024200065506,-7.70533164326162,1.78223805597008e-10,1.27217849804722e-09,13.5455757506897
"175.07155_0.997",1.37626883722435,25.0337960863279,7.68256435936712,1.94732573402665e-10,1.38343188403126e-09,13.4580177498597
"352.12181_1.088",3.1244799965147,20.3927169254249,7.67514228446847,2.00438664510193e-10,1.41725263255085e-09,13.4294731555571
"345.09738_1.122",4.46085491301047,22.6853642237783,7.63957165254325,2.30196743142637e-10,1.62002308906485e-09,13.2926667451409
"132.06538_0.979",2.01082258102108,20.0005487884549,7.63636310580098,2.33089290835206e-10,1.63271423814006e-09,13.2803261608386
