"mz_rt_min","log2FC","AveExpr","t","p","p_adj_BH","log_odds"
"249.06171_1.202",-2.6767876004591,22.2736723589962,-8.49074763499343,8.70637994387739e-12,9.6760725603811e-11,16.5606705390004
"207.0505_1.18",-1.64942279037958,24.3281997514218,-8.46037287976523,9.7874415741054e-12,1.07581672853514e-10,16.4450160110152
"386.13071_0.874",6.35234154485481,20.4353974471514,8.46014714878768,9.79596051306243e-12,1.07581672853514e-10,16.4441563355378
"386.13062_0.875",6.30187181944265,20.4672589714079,8.45175231104683,1.01181183618531e-11,1.10466045174114e-10,16.4121834581008
"327.16761_1.19",-1.97131757872832,20.2958746215797,-8.44392081486963,1.04282405935266e-11,1.13186049950791e-10,16.3823527936869
"227.02283_1.437",-3.02836247490703,25.7957983610905,-8.42844083756833,1.10695930603217e-11,1.19448632092774e-10,16.323379159716
"70.99718_0.801",1.32232014519156,20.2586739947266,8.39532974241876,1.25775017094893e-11,1.34935509669435e-10,16.1971954760398
"437.29109_8.862",-3.07186427348918,21.8271717699725,-8.37837318288449,1.34278839225229e-11,1.43230761840244e-10,16.132554079732
"395.244_7.933",-2.71834451631734,21.1781616477097,-8.35378128351872,1.4764774749457e-11,1.5659098248567e-10,16.0387803717956
"214.05396_3.99",-2.21861562063826,19.7356933473795,-8.35011446999051,1.4975249964405e-11,1.57920817806453e-10,16.024795594986
"216.94398_1.849",3.66682613634112,20.9366695728813,8.33232344638996,1.60399978456947e-11,1.68193423737906e-10,15.9569337428745
"316.94788_0.91",-3.00242592128674,24.8492764368898,-8.30889998288463,1.75585758097908e-11,1.83082678106582e-10,15.8675650062267
"337.11421_1.207",-1.4738729522423,19.4214350156464,-8.29510531292511,1.85195690649093e-11,1.92024135108781e-10,15.8149217271525
"315.03955_1.43",-2.49516487660695,21.0869665906578,-8.29317114713117,1.86584651843591e-11,1.92389507678725e-10,15.8075398679192
"293.05235_3.641",1.5660833948027,20.8112879799542,8.2250547415466,2.42777650046734e-11,2.48947689771679e-10,15.5474651468314
"285.13223_5.99",3.72011062453092,20.8021906914444,8.20457238242992,2.62788827098433e-11,2.67986847854226e-10,15.4692233280931
"132.06538_0.979",2.25657873545984,19.9634885589679,8.19870482111152,2.68820546041376e-11,2.72639854345789e-10,15.446806337056
"239.01634_1.021",2.4069686357062,23.9527250519991,8.18079837442455,2.88100198424082e-11,2.90605417540813e-10,15.3783863770566
"274.14099_1.024",2.57208743793379,22.7634252274175,8.16755255028474,3.03248924240553e-11,3.04232434265117e-10,15.3277664395968
"230.10287_6.192",3.16183084462995,19.0432287564301,8.11983883951641,3.64750223094165e-11,3.63965814012242e-10,15.1453700117534
"232.02835_4.662",-3.48366034350768,20.6564969084948,-8.10285337970412,3.89542157315558e-11,3.86625798918543e-10,15.0804193271581
"269.03407_2.246",-2.8571424675334,18.9987915916559,-8.09141650341163,4.07180536612921e-11,4.01982487209352e-10,15.0366801969579
"545.17265_1.132",-2.23167643982524,20.4831915171236,-8.03872194381159,4.99377008710029e-11,4.90232396408823e-10,14.835099001055
"383.09234_8.216",-2.47088667424424,21.9346869250816,-8.03744471842298,5.01854285116791e-11,4.90232396408823e-10,14.8302119117275
"115.98792_0.797",1.22231878692785,21.3845228776055,8.02118307539903,5.3449323331687e-11,5.19381906301629e-10,14.7679850580799
"291.07218_1.232",-2.2741216310465,21.6742863940701,-8.015393735898,5.46619785991964e-11,5.28399126458899e-10,14.745829614025
"271.0467_6.927",3.35417132531343,18.8024091255001,8.0107195642009,5.566114100908e-11,5.3526983270908e-10,14.7279411175434
"136.05043_0.902",2.08174542379354,19.269075791776,7.99390230037516,5.94099009573054e-11,5.63668167355707e-10,14.6635745560101
"322.14988_0.889",3.40906004908715,20.8033813643692,7.99355031247444,5.94910095646784e-11,5.63668167355707e-10,14.6622272666122
"267.09079_6.079",-3.41372033677883,20.354168646186,-7.99340163720086,5.95253021560983e-11,5.63668167355707e-10,14.6616581874078
"102.98739_0.8",1.12673336104595,23.0846736509923,7.9895788752479,6.04138754792919e-11,5.66879940794845e-10,14.6470257171645
"337.07741_1.208",-2.67540068330842,21.7628702664013,-7.98931654066102,6.0475338511519e-11,5.66879940794845e-10,14.6460215580428
"130.98245_0.801",1.14883793886768,26.0460326864669,7.98519873631707,6.14483637448215e-11,5.73106347288385e-10,14.6302592533314
"103.03878_2.201",1.9862763411761,24.4871546426167,7.97927673481502,6.28752922377876e-11,5.83482711966669e-10,14.6075899320955
"272.95913_0.802",1.73914742489588,26.9581618082946,7.96415819539092,6.66706140819878e-11,6.15625172816763e-10,14.5497120313288
"281.10595_7.528",-3.6941496003696,21.2136146288301,-7.95907408989354,6.79978373567622e-11,6.24772208584905e-10,14.5302472951134
"160.97523_0.799",1.084740817122,25.1641080573967,7.93563361160216,7.44678993626342e-11,6.80849365601227e-10,14.4404955560113
"238.98664_1.595",-2.675672925944,21.2934870305254,-7.93024826033698,7.6039487678955e-11,6.91810240843826e-10,14.4198734873164
"170.05621_0.994",1.98834931031059,18.6578393841731,7.91037964453999,8.21307145905023e-11,7.43583445268157e-10,14.3437846345555
"103.0388_2.207",1.98720111091653,24.4835367360496,7.90781211322656,8.29527338922605e-11,7.47379971378813e-10,14.3339513237161
"200.99702_1.893",-2.23435940824668,20.1525502200784,-7.87638268506238,9.37090905537227e-11,8.40212908539659e-10,14.2135684296929
"209.01181_1.515",-2.19017171761854,23.233788882183,-7.87275877923565,9.50359547723964e-11,8.48013134892153e-10,14.1996865155528
"321.08276_1.214",-1.52446249931065,25.6004105329925,-7.83928164383884,1.08219101278057e-10,9.61027042928582e-10,14.0714343970813
"159.97819_0.797",1.1054805200775,24.8221408173896,7.82893988232557,1.12650892183277e-10,9.95619313772203e-10,14.0318102334594
"244.96384_0.801",1.68550137749158,23.7185427784536,7.78352141885006,1.34369307416962e-10,1.18194044817953e-09,13.8577678637644
"321.04945_2.466",-3.11952160056319,19.2357214681995,-7.75144064462163,1.5219277601501e-10,1.32970818276057e-09,13.7348150403737
"164.07084_6.827",2.39905010462023,20.08261878321,7.7499223477312,1.53092673899578e-10,1.32970818276057e-09,13.7289956427555
"687.27072_7.406",-2.36344635387772,18.8115911441095,-7.74954417386908,1.53317646072609e-10,1.32970818276057e-09,13.7275461557634
"391.24958_8.239",-2.7618132813315,23.632009627775,-7.73472435596737,1.62399475531563e-10,1.40192291435619e-09,13.6707423718223
"317.0633_3.635",1.25624204367531,21.0355444774172,7.7104907994762,1.78425484909496e-10,1.52965823684918e-09,13.5778501266005
"220.0822_0.875",4.21436618091684,19.4803250670421,7.70988649349161,1.7884473997644e-10,1.52965823684918e-09,13.5755336082323
"211.02771_1.512",-2.83548510468231,22.1050302803256,-7.70797397506466,1.80178117874682e-10,1.53399351731839e-09,13.5682022224023
"220.08214_0.875",4.1879772010811,19.4969844230943,7.69642716010118,1.88442510062654e-10,1.5961952928685e-09,13.5239381926456
"611.28554_7.306",-2.98456013754277,20.273166176639,-7.69538860724611,1.89204183421913e-10,1.5961952928685e-09,13.5199568928716
"130.04982_1.577",1.10467087863193,23.9718397809132,7.68518452965255,1.96853734457914e-10,1.65321507309451e-09,13.4808389110084
"309.18295_7.824",-1.89679391979212,21.6229303471907,-7.65293606378222,2.23124738236273e-10,1.86540321696632e-09,13.3572061184176
"121.02829_5.672",1.38195154439844,25.8495597786117,7.64584252551343,2.29358964567304e-10,1.90335098182606e-09,13.3300100931874
"253.09298_1.181",-2.35148380657069,22.1249563427115,-7.64544351536504,2.29714773668662e-10,1.90335098182606e-09,13.3284803113596
"236.96829_1.592",3.93599878370018,21.0921002017648,7.61610889768376,2.57445287689473e-10,2.1236375731185e-09,13.2160103201115
"221.90228_1.428",2.18067477870117,19.1360126436628,7.61055019523619,2.63065981299789e-10,2.16040027120535e-09,13.1946975144451
"187.07158_1.26",1.75470024189652,22.0585862979364,7.58901915527989,2.8602090541565e-10,2.33856740286981e-09,13.1121433895053
"167.00113_1.455",-1.57151005604727,22.8542410873839,-7.56627611593219,3.12448691631707e-10,2.54344198100197e-09,13.02494063708
"229.03264_1.535",3.42668326692042,20.4129762168007,7.5284380465565,3.61942019033932e-10,2.92864941918954e-09,12.8798581233421
"197.01193_1.48",-1.70012033455322,24.0927847942942,-7.52773995147725,3.62925305179738e-10,2.92864941918954e-09,12.8771814189461
"321.14577_6.972",-2.9620742044999,22.5781840119714,-7.51391725205793,3.82954846720579e-10,3.07690127927877e-09,12.8241812075144
"165.03955_1.214",2.22676353914835,24.9760190894266,7.51225226786879,3.85440918378645e-10,3.08352734702916e-09,12.8177972005709
"259.07866_0.851",1.68109990659456,23.8319800941462,7.50374283511918,3.98401178445133e-10,3.17353041714235e-09,12.7851697952032
"239.03625_5.377",-3.51586808216955,20.6394878371186,-7.49704637859741,4.08906011828441e-10,3.23029784305697e-09,12.7594939537031
"470.90434_0.797",1.49833532688123,21.0665221703443,7.49698182373201,4.09008616981891e-10,3.23029784305697e-09,12.7592464353226
"191.00143_1.643",-1.72135253557389,20.7081924436665,-7.47952200504745,4.37726926871346e-10,3.4424626113272e-09,12.6923019760211
"184.09724_6.679",-2.35007283937378,19.381729508555,-7.47739154135834,4.41366501415661e-10,3.45643977479944e-09,12.6841334340469
"170.0449_1.354",2.15334406955315,23.129133544781,7.4452017549909,5.00189981880171e-10,3.9006412032336e-09,12.5607155107765
"225.09893_0.855",2.29415404913862,18.4684955369603,7.43199936652878,5.26527122119721e-10,4.08884660524771e-09,12.5100985396889
"80.96372_1.604",-1.34265864888681,25.7360913411015,-7.41946482100865,5.52814368310237e-10,4.27509778159917e-09,12.462043287358
"253.92327_1.509",2.4512444889735,20.9572507059969,7.41605767222142,5.60183970207644e-10,4.3141138950431e-09,12.4489811066348
"260.12522_1.019",2.40352678484678,20.5857421945601,7.41076476519715,5.71827779725869e-10,4.38558826103807e-09,12.4286895946458
"315.12451_7.396",-3.0763549972942,19.5531985890726,-7.40837810790485,5.77157037630595e-10,4.40824469893985e-09,12.4195399091795
"253.04997_1.356",4.82399040033039,22.5219024974795,7.40724476855234,5.7970507892565e-10,4.40955994461478e-09,12.4151950652867
"264.05549_1.419",-2.0253744137662,20.2846321576133,-7.40480462073567,5.85229414489532e-10,4.43341140119417e-09,12.4058403970302
"392.88885_0.798",2.16036504230296,19.7315578090729,7.39209108129471,6.14875194066223e-10,4.62172181384896e-09,12.3571021271694
"230.10303_5.177",3.12988313257472,19.7852144252982,7.3911905334469,6.17031197453485e-10,4.62172181384896e-09,12.3536498760556
"288.03732_8.027",-1.97036439288002,21.3478682402606,-7.39097111322557,6.17557656160853e-10,4.62172181384896e-09,12.3528087297321
"201.03976_1.237",-1.82252838345432,21.1865959783056,-7.38490001621913,6.3230364455605e-10,4.71307455540574e-09,12.3295354187439
"341.07259_1.398",2.63858489010125,20.6456550956528,7.38098899744581,6.4198899111175e-10,4.76612627001363e-09,12.3145429011094
"281.08806_1.167",-1.70668257644389,24.3135290287082,-7.37593406705431,6.54727245337433e-10,4.83233031419985e-09,12.2951655694908
"620.84582_0.927",-2.93224772769544,19.8731494833988,-7.37538977960234,6.5611381421248e-10,4.83233031419985e-09,12.2930791416416
"317.1502_7.724",-2.69642619163115,24.1850675133152,-7.36678331238284,6.78433112547896e-10,4.97696386122093e-09,12.2600882792237
"507.15021_1.109",3.8544075112851,23.3545359261217,7.34719417429805,7.32105226287601e-10,5.34871336666653e-09,12.185001489888
"239.03626_5.543",-3.9699778892097,21.462186663018,-7.34622377137379,7.34871717941791e-10,5.34871336666653e-09,12.181281990576
"495.19438_0.891",3.01920761873648,18.7064256955284,7.33283494683859,7.74125748330958e-10,5.61241167539944e-09,12.1299647731273
"265.09327_1.2",-2.3580398473971,21.9945606410771,-7.32663791862093,7.92997491757659e-10,5.70866980997772e-09,12.1062134643609
"327.09352_1.144",-2.03641644224536,22.8374041761289,-7.32645731791023,7.93554316257678e-10,5.70866980997772e-09,12.1055212861086
"237.55455_9.26",-2.42422380698882,19.4583535702261,-7.3215237893442,8.08917381313899e-10,5.7967206938942e-09,12.0866130251279
"139.05011_1.078",3.29340451763297,21.0167890053505,7.31113123051883,8.42259678753755e-10,5.97435103322924e-09,12.0467837460237
"431.04397_1.603",-2.03670818654009,19.7043075700882,-7.31113040359711,8.42262385678054e-10,5.97435103322924e-09,12.0467805769331
"290.08813_1.23",2.06303275721074,22.6920321166718,7.31079469246503,8.43362053182145e-10,5.97435103322924e-09,12.0454940002826
"248.96033_0.913",-2.15060260777465,26.0385290353366,-7.30677013405041,8.56657306660305e-10,6.04545992837082e-09,12.0300704629241
"271.07022_3.637",1.21517335914866,25.3060352219671,7.29926947071547,8.81997591561121e-10,6.17731143372619e-09,12.001325999021
"271.07028_3.64",1.21517335914866,25.3060352219671,7.29926947071547,8.81997591561121e-10,6.17731143372619e-09,12.001325999021
"188.98565_1.624",-2.09173238618465,22.0673957715547,-7.28675164084845,9.25967414006807e-10,6.46088541502494e-09,11.9533566950613
"403.27162_8.219",-2.02896466320311,20.8903968990229,-7.2654274982714,1.00597351485952e-09,6.99283462014709e-09,11.8716477059066
"399.05364_1.507",-2.64203437798054,20.6818954960143,-7.24136193062271,1.10459262826531e-09,7.64971611216575e-09,11.7794453277872
"222.99148_1.523",-1.77370209173078,24.2771445798934,-7.23255551258793,1.14304706606498e-09,7.88659983128848e-09,11.7457084514089
"327.03917_1.468",-2.18242687473735,21.9458686095726,-7.22664912535886,1.16958473099696e-09,8.03981207677909e-09,11.723082411392
"399.05345_1.51",-2.61056662591117,20.6936918499746,-7.22063859169929,1.19722240605542e-09,8.19942725327989e-09,11.7000582423757
"174.97702_1.457",3.01625109158571,18.9294315463122,7.21487325777989,1.22434555510087e-09,8.3543579053942e-09,11.6779741491576
"383.0228_1.731",-2.6086427053502,19.9280461668983,-7.20727177662515,1.26104751265332e-09,8.57327539737934e-09,11.6488579298919
"216.96801_0.801",2.29995101992066,19.2335075637318,7.19049643864829,1.3459796459898e-09,9.11729278451484e-09,11.5846078778323
"385.12881_1.123",2.68588673165341,20.4504227944218,7.18319144214557,1.38472821226921e-09,9.34565658898782e-09,11.556631792416
"335.06193_1.235",-2.71102944317164,21.6672977127023,-7.18058874378163,1.39880155349569e-09,9.40643363510144e-09,11.5466645306641
"325.12568_1.135",2.81907481874696,21.9653954140402,7.17828877148678,1.41135686598765e-09,9.45660051723134e-09,11.537856736396
"164.98547_1.736",-1.78290787055492,24.4434589080859,-7.17363989737778,1.4370793820716e-09,9.59431414793129e-09,11.5200542091356
"345.09738_1.122",4.3222792969215,22.6483039942913,7.16947590908947,1.46051632612854e-09,9.71583620535685e-09,11.5041090199578
"216.09849_1.013",1.67507134086792,21.7077743084989,7.15253750083242,1.55985539335914e-09,1.03396128931235e-08,11.4392516766569
"589.30336_8.44",-3.68443331236026,21.689698719201,-7.1374684628394,1.6538895626534e-09,1.09239111326858e-08,11.381559179241
"277.15583_6.972",-3.00917268686698,20.2327868474875,-7.13578416506006,1.66474563127903e-09,1.09566237292691e-08,11.3751111912665
"468.89671_0.922",-2.92722662998185,22.1523870751395,-7.13101558367852,1.69586884787175e-09,1.11220232567137e-08,11.3568561270845
"267.07375_2.851",3.24936191932492,23.0863231990018,7.11564870915992,1.80017275923725e-09,1.1764509299804e-08,11.2980335348959
"607.31381_7.223",-2.23104969480553,17.8158739168454,-7.09014811729413,1.9875852746887e-09,1.29437132274464e-08,11.2004371243833
"333.04092_3.639",1.08893688821502,22.3125884193652,7.08698851339964,2.01212343979689e-09,1.30353331257598e-08,11.1883461402152
"669.26092_7.396",-2.29302486553471,18.6756311602897,-7.08653110393203,2.01570075813203e-09,1.30353331257598e-08,11.186595781301
"319.12932_7.531",-2.27982611326457,18.7736747601926,-7.05705581826628,2.26012713701771e-09,1.45652637718919e-08,11.073818898413
"403.27286_8.2",-1.97566675701325,20.6678425725086,-7.04649884945334,2.35469047858862e-09,1.51221644576487e-08,11.0334340323524
"374.90662_0.902",-1.83894564548795,18.5529788758952,-7.03727662805944,2.44052443410102e-09,1.56193563782465e-08,10.9981585811947
"485.03552_0.893",-2.68321450417061,21.0646377117773,-7.03544206349582,2.45796817252363e-09,1.56239737437865e-08,10.9911416702284
"162.49597_2.932",-1.84678557227338,22.1570634329929,-7.03543012697715,2.45808207606986e-09,1.56239737437865e-08,10.9910960154126
"375.08806_1.221",-1.51206213569559,19.5140882401754,-7.0160375470955,2.65026983683167e-09,1.67880573964491e-08,10.9169306283232
"162.05515_5.024",-1.57179752647597,20.7259314113619,-7.00045361743391,2.81552633934458e-09,1.77742070946379e-08,10.857342085147
"335.22314_8.527",3.10762891917107,22.8469615499652,6.99135395054192,2.91673728750479e-09,1.83141283009661e-08,10.8225521871718
"288.96966_1.628",-1.9218434196706,21.2080355983885,-6.9909963769577,2.92078770317132e-09,1.83141283009661e-08,10.8211851811267
"482.14551_5.377",-2.17185292950645,17.8496316264061,-6.97387083005649,3.1214943716046e-09,1.95067123020139e-08,10.7557205346356
"115.00242_1.239",1.59413076461016,24.7718934408271,6.96652964403974,3.21169163295929e-09,1.999320660931e-08,10.7276618079155
"540.09695_5.767",-2.15698684320467,18.3745756941909,-6.9657927114193,3.2208883492369e-09,1.999320660931e-08,10.7248453118024
"409.25989_8.094",-1.94805535345724,23.1633677909046,-6.93944707073585,3.56752165905775e-09,2.2071067330704e-08,10.62417060538
"262.92993_0.797",1.57145262077414,22.8817891271168,6.9287699223531,3.71838348019558e-09,2.29279725556246e-08,10.5833791493611
"235.08218_1.193",-2.30007211481909,21.2538619068913,-6.91304043086607,3.95230262939337e-09,2.42896479475301e-08,10.5232954533067
"464.19992_0.861",3.16270312817599,18.8413518106857,6.89993923775197,4.15830145381632e-09,2.54713118755217e-08,10.4732606344597
"383.12867_9.134",-2.29430255818055,26.1719018570735,-6.88802103459605,4.35498751784492e-09,2.65883448457901e-08,10.4277512746239
"374.92208_0.801",2.14558886378063,17.7070410903288,6.8746490492341,4.58673177174539e-09,2.79113907159326e-08,10.3766993772856
"275.05636_0.854",1.63586543480211,22.9958604656393,6.87278930089187,4.61992203075676e-09,2.80214878728253e-08,10.3695999234561
"280.1039_0.878",3.58088664506255,19.1393271245829,6.86690472161958,4.72652833789912e-09,2.85344812990201e-08,10.3471371746466
"244.16653_0.861",2.32386631908385,19.2257006632948,6.86642927673722,4.73524797419084e-09,2.85344812990201e-08,10.3453223759625
"264.08796_6.816",3.43748127130723,18.568520092433,6.85303081611831,4.98768277639966e-09,2.99284617647396e-08,10.29418471909
"243.01784_1.426",-1.52884652081885,24.3845183240177,-6.85245500786865,4.99882712665371e-09,2.99284617647396e-08,10.2919872600249
"257.02791_1.839",4.63456455504787,20.8361847075313,6.83905632996454,5.265277752162e-09,3.14223649775327e-08,10.2408589785728
"229.11908_5.477",1.56882489527368,20.9078812882646,6.83682443383564,5.31101815335479e-09,3.15065095929913e-08,10.2323432079583
"292.94101_1.646",-2.16125125533378,21.0770609565474,-6.83671221501064,5.31332839580079e-09,3.15065095929913e-08,10.2319150458404
"191.05543_1.203",-1.26404489358574,23.7776750797531,-6.83366883684494,5.3763658083638e-09,3.17787736952969e-08,10.2203035443662
"245.03642_2.935",-2.09722388824424,20.6823103739819,-6.81782064796791,5.71688315381898e-09,3.36842385190096e-08,10.15984589674
"332.12555_5.458",2.55839335375904,19.6190639800375,6.80571929894479,5.9913016153972e-09,3.51894170828392e-08,10.1136914167881
"239.00886_4.292",2.22514013403098,18.0523287075995,6.80383810103092,6.03512481918862e-09,3.53349894776469e-08,10.106517306504
"267.01805_1.592",-2.39576086959861,23.2184914546046,-6.79823674042742,6.16751214892305e-09,3.59684125294066e-08,10.0851572721746
"320.04467_1.213",-1.6879799747949,23.0653597770635,-6.7976280849892,6.18207090349176e-09,3.59684125294066e-08,10.0828363586302
"243.01784_1.43",-1.56040631247201,24.3806860917345,-6.79546447247314,6.23410143857845e-09,3.6157788343755e-08,10.0745862903085
"197.53543_5.817",-2.32599319302099,19.2397838883683,-6.73712737067343,7.81411009043653e-09,4.51806489964181e-08,9.85224947966078
"128.95834_0.936",1.71812790701827,23.9955305007099,6.73234499313129,7.96010646411693e-09,4.58818558925498e-08,9.8340322485601
"361.01012_1.371",2.61512398995619,20.11424572595,6.70476524422014,8.85669158721639e-09,5.08917015042527e-08,9.72900386326792
"402.91692_0.8",2.13836060335613,24.3383347265948,6.69892571432048,9.059071139009e-09,5.18939383765454e-08,9.7067725129943
"176.04314_0.904",1.55561614244688,21.6698172052248,6.68941462247808,9.39860591671048e-09,5.36732694812758e-08,9.67056838014957
"368.18269_6.526",-2.05229822614754,19.584149916305,-6.68505925477916,9.55829145578422e-09,5.44177574905997e-08,9.65399169301188
"100.03906_0.889",2.53890036588794,19.9896013945511,6.67667419497611,9.87337285517118e-09,5.6039694248311e-08,9.6220815934886
"185.04479_1.229",-1.39029688778812,20.5132192290338,-6.65405090790542,1.07760543530433e-08,6.09766978025866e-08,9.53601160164209
"164.98544_1.739",-1.68072202726673,24.457146927298,-6.65202299039382,1.08608772299341e-08,6.12698727621813e-08,9.52829822178671
"221.06642_1.179",-1.97878920275504,23.6446954452788,-6.64633985144984,1.11021494613844e-08,6.23998795611941e-08,9.50668345820485
"226.05417_3.466",-1.81740457673957,19.1728595610079,-6.64572833677449,1.11284267967431e-08,6.23998795611941e-08,9.50435781706126
"99.00735_1.673",1.79959761160978,24.5990445528198,6.62352624239146,1.21256093861828e-08,6.77865392191423e-08,9.41994023887856
"323.07297_7.293",-1.73969345818689,18.326286315161,-6.59596472270822,1.34881423574196e-08,7.51146321307277e-08,9.31519697353687
"231.02022_6.146",-2.39145561062221,19.5965844808975,-6.59540387491095,1.35173960838702e-08,7.51146321307277e-08,9.31306617081245
"131.03383_2.548",1.16631252001365,23.8630128475283,6.587548762059,1.39338189441947e-08,7.71975162997775e-08,9.28322521293372
"379.24926_8.526",-2.54159549943468,22.5632946153843,-6.56878549997413,1.49809400374217e-08,8.27216315779496e-08,9.21196494485752
"257.03419_1.432",-2.4673228308672,23.0363179965931,-6.56811046521699,1.50200376302635e-08,8.27216315779496e-08,9.20940178493476
"367.13579_1.121",2.22765698903167,22.7690487871068,6.56473423986563,1.5217116526358e-08,8.35590777305341e-08,9.19658254846838
"358.94456_0.798",2.40231864005471,19.0236960866242,6.56252100003688,1.5347703887025e-08,8.40275469448922e-08,9.18817957188687
"534.30707_8.147",2.51985668350361,19.5400012866916,6.56069427620681,1.54563257489137e-08,8.43733546764231e-08,9.18124437683024
"193.07099_1.185",-2.00236543033016,21.8382005589199,-6.55707559059452,1.56737674043234e-08,8.53094202417134e-08,9.16750676950632
"264.05477_1.214",-1.83997335059795,21.9614465822684,-6.54781967738736,1.624389877663e-08,8.81540237702494e-08,9.13237348376801
"269.08824_1.069",-1.67126694139608,20.2208794875121,-6.54499490643755,1.64219720460566e-08,8.88605834328891e-08,9.12165272898339
"220.08224_1.147",1.7858913151029,25.7100073800993,6.54338419597178,1.65243796669442e-08,8.91547926216526e-08,9.11553995378691
"257.10119_3.693",3.67640589427399,18.7483808091755,6.539126614999,1.6798144545229e-08,9.03691486259277e-08,9.09938313925226
"289.09246_1.237",-1.31256739821183,20.2524460542146,-6.53432334566324,1.71124209911094e-08,9.17937958367023e-08,9.08115735785053
"172.00971_1.003",2.07816021781888,18.2633924224937,6.53223325622828,1.72509959794627e-08,9.22704568815065e-08,9.0732272195074
"152.98531_1.534",-1.51033482318085,24.3154398601396,-6.52403505119354,1.78054128783786e-08,9.49622020180192e-08,9.04212548324928
"213.00706_1.421",-2.22904349666172,22.3921837802586,-6.52132146052059,1.79928027252411e-08,9.56866528883883e-08,9.03183213058851
"294.06585_1.209",-1.91871164795193,21.6808723446386,-6.51065959194434,1.87482707238737e-08,9.94194013243129e-08,8.99139504084727
"383.09261_5.91",-2.61303479066335,20.4000945233817,-6.48953697672259,2.03394311947612e-08,1.07549812813324e-07,8.91131295051027
"131.98298_0.797",1.10562141113205,22.894930552443,6.46839729216824,2.20663760643084e-08,1.16349982884535e-07,8.8312059265299
"430.16136_7.412",-1.8553130353067,19.4310550654724,-6.46760525328339,2.21338405001619e-08,1.16375093394619e-07,8.82820534911145
"605.29851_8.108",-2.53430166964133,20.8560777824668,-6.46580164411923,2.22882354309677e-08,1.16855833219989e-07,8.82137273048299
"300.03957_1.477",3.49651784280435,21.3647583912499,6.46064863432902,2.27352796501141e-08,1.18863884593273e-07,8.80185320763361
"130.95654_0.941",1.99630781322902,19.9971943284896,6.459845433473,2.28057596891298e-08,1.18897443772542e-07,8.79881091466588
"181.01686_1.45",-1.75908215304859,21.95751453554,-6.45854122373238,2.29206661075571e-08,1.19161782340689e-07,8.79387107122798
"158.06023_6.949",1.67927614758551,17.5825568840164,6.44597735332855,2.40575253146378e-08,1.24722812804379e-07,8.74629204217879
"210.99156_1.48",-2.42875326872019,20.9142814934915,-6.44031016452451,2.45885220416696e-08,1.27120604204286e-07,8.72483537257993
"383.12869_9.29",-2.17163150706434,26.090142284947,-6.43223742167962,2.53651046528697e-08,1.30771206210351e-07,8.69427620291814
"368.18277_6.997",-2.05470905864987,20.0032366553039,-6.42117941718612,2.64686101625873e-08,1.35706465363984e-07,8.65242644741799
"365.10918_2.165",-1.7430700413952,21.0099447564054,-6.41985433385806,2.66040072432534e-08,1.36024896538508e-07,8.64741236638697
"516.89739_0.799",2.97503095183339,20.7902386299869,6.40448528610763,2.82256610878906e-08,1.43919854338256e-07,8.58926868779752
"309.0285_1.483",-2.25650100877075,21.9619934814015,-6.39913960619296,2.88124501590219e-08,1.46509335603136e-07,8.56905048055556
"182.01208_1.35",-1.08515110486403,24.1413324393856,-6.39277266418435,2.95271916822787e-08,1.49733518476255e-07,8.54497336611743
"228.0875_4.158",-1.24804217788654,22.9773614862339,-6.38646866107122,3.02522368229165e-08,1.52992238537692e-07,8.52113821377755
"204.06941_5.225",2.16394805172374,18.5972631074558,6.35911058065421,3.3609518113064e-08,1.6950887396154e-07,8.41774476534982
"408.25041_8.09",-1.6109236671499,22.7300223744223,-6.35291887087107,3.4419334907505e-08,1.73122725171624e-07,8.39435522178637
"385.10812_6.779",-2.6901068277651,21.0266967267921,-6.3481917946508,3.505062500214e-08,1.75821513524248e-07,8.37650107795577
"306.91926_0.903",-2.17665184595541,19.9794371826176,-6.33168632200682,3.73465215153721e-08,1.86833272055339e-07,8.31417822796339
"203.08209_3.631",1.03890057250604,26.5625458892968,6.33010483539614,3.75742023170538e-08,1.87466987904441e-07,8.30820820867837
"327.03237_1.179",1.87380163758648,18.8881358162112,6.31728513155412,3.94714654050659e-08,1.964049324177e-07,8.25982436222744
"347.98333_2.932",-2.16379983084595,18.1455404112459,-6.31054601742212,4.05067072629963e-08,2.01017242460217e-07,8.23439677988019
"253.04976_1.231",3.03517364359578,21.8061187740533,6.30724140015791,4.1024169685084e-08,2.02881843896827e-07,8.22192980032927
"192.01713_0.929",1.74103428107674,17.67513592421,6.30675388178182,4.11010632032366e-08,2.02881843896827e-07,8.22009069116104
"113.07067_1.003",1.3542474462315,18.8844881646184,6.29499095046813,4.30004153571202e-08,2.11694352527361e-07,8.17572415054287
"234.93472_0.793",1.56324654897796,19.7562412116086,6.28380312618226,4.48877639739672e-08,2.20401296126146e-07,8.13354079235238
"357.07978_3.689",-2.26782143031665,20.2682766002209,-6.28204486868817,4.5191770531022e-08,2.21308512151918e-07,8.12691258932517
"282.08461_2.287",-3.61243804860166,21.1943413372281,-6.27678890289608,4.61127921683598e-08,2.25224584906515e-07,8.10710092074014
"405.11045_9.139",-2.29911675383875,22.4193997338213,-6.26837759649753,4.76256978390185e-08,2.32003399446767e-07,8.07540201791714
"605.29942_7.212",-2.08145253313107,17.9046206216396,-6.26264355673437,4.86852259156171e-08,2.36543924867501e-07,8.05379722686337
